name,date,market_cap,volume,open,close
Bitcoin,2017-07-14,"
$36,658,380,772
","
$320,113,442
","
$2,228.73
","
$2,033.29
"
Bitcoin,2017-07-13,"
$38,884,514,157
","
$233,041,528
","
$2,364.32
","
$2,228.73
"
Bitcoin,2017-07-12,"
$39,258,160,521
","
$314,834,433
","
$2,387.33
","
$2,364.32
"
Bitcoin,2017-07-11,"
$38,703,498,121
","
$420,715,282
","
$2,353.91
","
$2,387.33
"
Bitcoin,2017-07-10,"
$38,856,285,255
","
$387,541,497
","
$2,363.52
","
$2,353.91
"
Bitcoin,2017-07-09,"
$41,409,824,820
","
$117,876,421
","
$2,519.22
","
$2,363.52
"
Bitcoin,2017-07-08,"
$42,128,232,902
","
$178,182,802
","
$2,563.20
","
$2,519.22
"
Bitcoin,2017-07-07,"
$41,236,052,947
","
$260,711,001
","
$2,509.22
 ","
$2,563.20
"
Bitcoin,2017-07-06,"
$42,931,269,844
","
$175,365,965
","
$2,612.67
","
$2,509.22
"
Bitcoin,2017-07-05,"
$42,836,970,322
","
$238,310,796
","
$2,607.22
","
$2,612.67
"
Bitcoin,2017-07-04,"
$42,894,251,457
","
$274,900,591
","
$2,611.00
","
$2,607.22
"
Bitcoin,2017-07-03,"
$42,326,047,726
","
$304,599,470
","
$2,576.71
","
$2,611.00
"
Bitcoin,2017-07-02,"
$41,365,191,379
","
$226,784,229
","
$2,518.55
","
$2,576.71
"
Bitcoin,2017-07-01,"
$40,066,457,532
","
$207,555,417
","
$2,439.82
","
$2,518.55
"
Bitcoin,2017-06-30,"
$40,897,674,122
","
$210,111,038
","
$2,490.75
","
$2,439.82
"
Bitcoin,2017-06-29,"
$42,057,301,540
","
$239,853,091
","
$2,561.68
","
$2,490.75
"
Bitcoin,2017-06-28,"
$42,279,511,903
","
$351,206,318
","
$2,575.44
","
$2,561.68
"
Bitcoin,2017-06-27,"
$41,550,828,141
","
$518,735,269
","
$2,531.35
","
$2,575.44
"
Bitcoin,2017-06-26,"
$40,837,922,140
","
$540,038,332
","
$2,488.19
","
$2,531.35
"
Bitcoin,2017-06-25,"
$42,781,394,179
","
$320,081,172
","
$2,606.86
","
$2,488.19
"
Bitcoin,2017-06-24,"
$42,966,679,004
","
$314,564,253
","
$2,618.42
","
$2,606.86
"
Bitcoin,2017-06-23,"
$44,920,255,723
","
$187,781,433
","
$2,737.75
","
$2,618.42
"
Bitcoin,2017-06-22,"
$44,703,988,751
","
$273,815,444
","
$2,724.91
","
$2,737.75
"
Bitcoin,2017-06-21,"
$44,569,583,132
","
$447,106,676
","
$2,717.00
","
$2,724.91
"
Bitcoin,2017-06-20,"
$45,561,980,142
","
$461,719,562
","
$2,777.79
","
$2,717.00
"
Bitcoin,2017-06-19,"
$42,971,547,871
","
$307,738,405
","
$2,620.14
","
$2,777.79
"
Bitcoin,2017-06-18,"
$42,262,755,912
","
$320,439,363
","
$2,577.22
","
$2,620.14
"
Bitcoin,2017-06-17,"
$44,001,982,614
","
$386,716,359
","
$2,683.57
","
$2,577.22
"
Bitcoin,2017-06-16,"
$41,213,920,650
","
$404,682,135
","
$2,513.81
","
$2,683.57
"
Bitcoin,2017-06-15,"
$40,072,859,209
","
$845,674,828
","
$2,444.49
","
$2,513.81
"
Bitcoin,2017-06-14,"
$41,033,780,986
","
$565,476,422
","
$2,503.40
","
$2,444.49
"
Bitcoin,2017-06-13,"
$44,844,697,933
","
$410,084,484
","
$2,736.19
","
$2,503.40
"
Bitcoin,2017-06-12,"
$44,267,424,095
","
$792,436,485
","
$2,701.26
","
$2,736.19
"
Bitcoin,2017-06-11,"
$49,382,412,955
","
$350,197,483
","
$3,013.71
","
$2,701.26
"
Bitcoin,2017-06-10,"
$48,127,389,932
","
$354,694,237
","
$2,937.45
","
$3,013.71
"
Bitcoin,2017-06-09,"
$46,149,913,864
","
$393,210,045
","
$2,817.06
","
$2,937.45
"
Bitcoin,2017-06-08,"
$46,261,410,001
","
$580,940,070
","
$2,824.20
","
$2,817.06
"
Bitcoin,2017-06-07,"
$44,484,425,844
","
$717,931,661
","
$2,716.06
","
$2,824.20
"
Bitcoin,2017-06-06,"
$47,547,556,371
","
$1,211,604,496
","
$2,903.44
","
$2,716.06
"
Bitcoin,2017-06-05,"
$44,563,721,217
","
$334,411,830
","
$2,721.55
","
$2,903.44
"
Bitcoin,2017-06-04,"
$41,854,068,528
","
$254,469,614
","
$2,556.41
","
$2,721.55
"
Bitcoin,2017-06-03,"
$41,949,676,689
","
$304,803,966
","
$2,562.54
","
$2,556.41
"
Bitcoin,2017-06-02,"
$41,152,717,324
","
$292,795,887
","
$2,514.23
","
$2,562.54
"
Bitcoin,2017-06-01,"
$39,868,442,922
","
$438,586,634
","
$2,436.04
","
$2,514.23
"
Bitcoin,2017-05-31,"
$38,113,024,210
","
$416,350,459
","
$2,329.08
","
$2,436.04
"
Bitcoin,2017-05-30,"
$35),466,825,282
","
 $335,746,191
","
$2,167.64
","
$2,329.08
"
Bitcoin,2017-05-29,"
$37,402,630,788
","
$312,368,212
","
$2,286.27
","
$2,167.64
"
Bitcoin,2017-05-28,"
$36,305,932,628
","
$401,864,331
","
$2,219.49
","
$2,286.27
"
Bitcoin,2017-05-27,"
$34,066,387,967
","
$683,119,789
","
$2,082.85
","
$2,219.49
"
Bitcoin,2017-05-26,"
$36,997,900,173
","
$716,011,544
","
$2,262.36
","
$2,082.85
"
Bitcoin,2017-05-25,"
$38,704,024,228
","
$889,791,512
","
$2,366.97
","
$2,262.36
"
Bitcoin,2017-05-24,"
$40,025,140,034
","
$555,024,433
","
$2,448.13
","
$2,366.97
"
Bitcoin,2017-05-23,"
$37,479,380,943
","
$389,402,024
","
$2,292.70
","
$2,448.13
"
Bitcoin,2017-05-22,"
$34,479,453,631
","
$580,030,833
","
$2,109.40
","
$2,292.70
"
Bitcoin,2017-05-21,"
$33,568,054,937
","
$264,478,154
","
$2,053.88
","
$2,109.40
 "
Bitcoin,2017-05-20,"
$33,393,518,555
","
$274,198,303
","
$2,043.42
","
$2,053.88
"
Bitcoin,2017-05-19,"
$32,237,082,949
","
$279,848,678
","
$1,972.90
","
$2,043.42
"
Bitcoin,2017-05-18,"
$30,868,475,119
","
$230,137,779
","
$1,889.41
","
$1,972.90
"
Bitcoin,2017-05-17,"
$29,477,763,647
","
$271,656,160
","
$1,804.45
","
$1,889.41
"
Bitcoin,2017-05-16,"
$28,034,610,161
","
$218,205,146
","
$1,716.32
","
$1,804.45
"
Bitcoin,2017-05-15,"
$27,702,000,822
","
$231,039,670
","
$1,696.13
","
$1,716.32
"
Bitcoin,2017-05-14,"
$28,867,391,788
","
$124,978,733
","
$1,767.71
","
$1,696.13
"
Bitcoin,2017-05-13,"
$28,602,793,980
","
$246,696,637
","
$1,751.73
","
$1,767.71
"
Bitcoin,2017-05-12,"
$27,767,470,034
","
$248,020,430
","
$1,700.77
","
$1,751.73
"
Bitcoin,2017-05-11,"
$29,527,250,348
 ","
$313,353,160
","
$1,808.78
","
$1,700.77
"
Bitcoin,2017-05-10,"
$28,521,047,691
","
$288,565,639
","
$1,747.32
","
$1,808.78
"
Bitcoin,2017-05-09,"
$27,748,404,857
","
$383,922,543
","
$1,700.18
","
$1,747.32
"
Bitcoin,2017-05-08,"
$26,655,087,386
","
$276,144,905
","
$1,633.38
","
$1,700.18
"
Bitcoin,2017-05-07,"
$25,419,561,547
","
$149,859,388
","
$1,557.88
","
$1,633.38
"
Bitcoin,2017-05-06,"
$25,252,078,564
","
$135,507,234
","
$1,547.82
","
$1,557.88
"
Bitcoin,2017-05-05,"
$24,567,395,211
","
$324,314,593
","
$1,506.04
","
$1,547.82
"
Bitcoin,2017-05-04,"
$24,455,911,024
","
$335,017,413
","
$1,499.36
","
$1,506.04
"
Bitcoin,2017-05-03,"
$24,231,937,589
","
$206,154,589
","
$1,485.82
","
$1,499.36
"
Bitcoin,2017-05-02,"
$23,518,941,608
","
$189,160,670
","
$1,442.25
","
$1,485.82
"
Bitcoin,2017-05-01,"
$22,964,730,936
","
$217,759,984
","
$1,408.45
","
$1,442.25
"
Bitcoin,2017-04-30,"
$22,007,601,315
","
$86,247,239
","
$1,349.89
","
$1,408.45
"
Bitcoin,2017-04-29,"
$21,643,161,383
","
$86,320,647
","
$1,327.69
","
$1,349.89
"
Bitcoin,2017-04-28,"
$21,534,600,390
","
$161,417,797
","
$1,321.21
","
$1,327.69
"
Bitcoin,2017-04-27,"
$21,697,132,034
","
$134,993,633
","
$1,331.31
","
$1,321.21
"
Bitcoin,2017-04-26,"
$20,977,699,423
","
$121,914,931
","
$1,287.32
","
$1,331.31
"
Bitcoin,2017-04-25,"
$20,579,834,197
","
$93,017,241
","
$1,263.05
","
$1,287.32
"
Bitcoin,2017-04-24,"
$20,364,256,791
","
$70,514,448
","
$1,249.96
","
$1,263.05
"
Bitcoin,2017-04-23,"
$20,327,793,188
","
$84,420,564
","
$1,247.84
","
$1,249.96
"
Bitcoin,2017-04-22,"
$20,355,249,795
","
$84,061,247
","
$1,249.67
","
$1,247.84
"
Bitcoin,2017-04-21,"
$20,439,557,227
","
$91,517,341
","
$1,254.99
","
$1,249.67
"
Bitcoin,2017-04-20,"
$20,419,371,473
","
$112,476,256
","
$1,253.90
","
$1,254.99
"
Bitcoin,2017-04-19,"
$19,958,292,471
","
$71,343,830
","
$1,225.72
","
$1,253.90
"
Bitcoin,2017-04-18,"
$19,823,480,859
","
$85,025,814
","
$1,217.58
","
$1,225.72
"
Bitcoin,2017-04-17,"
$19,618,884,440
","
$83,379,623
","
$1,205.14
","
$1,217.58
"
Bitcoin,2017-04-16,"
$19,310,204,918
","
$36,294,382
","
$1,186.31
","
$1,205.14
"
Bitcoin,2017-04-15,"
$19,210,567,707
","
$53,325,277
","
$1,180.32
","
$1,186.31
"
Bitcoin,2017-04-14,"
$19,263,144,685
","
$92,892,228
","
$1,183.69
","
$1,180.32
"
Bitcoin,2017-04-13,"
$19,106,860,359
","
$131,395,672
","
$1,174.21
","
$1,183.69
"
Bitcoin,2017-04-12,"
$19,822,303,422
","
$83,573,377
","
$1,218.30
","
$1,174.21
"
Bitcoin,2017-04-11,"
$19,955,556,307
","
$78,899,689
","
$1,226.62
","
$1,218.30
"
Bitcoin,2017-04-10,"
$19,691,023,825
","
$76,050,218
","
$1,210.52
","
$1,226.62
"
Bitcoin,2017-04-09,"
$19,316,186,631
","
$41,151,426
","
$1,187.70
","
$1,210.52
"
Bitcoin,2017-04-08,"
$19,227,110,120
","
$43,899,666
","
$1,182.27
","
$1,187.70
"
Bitcoin,2017-04-07,"
$19,347,052,264
","
$90,840,184
","
$1,189.78
","
$1,182.27
"
Bitcoin,2017-04-06,"
$19,416,796,070
","
$128,309,277
","
$1,194.21
","
$1,189.78
"
Bitcoin,2017-04-05,"
$18,408,732,920
","
$87,439,620
","
$1,132.34
","
$1,194.21
"
Bitcoin,2017-04-04,"
$18,539,058,630
","
$108,222,974
","
$1,140.50
","
$1,132.34
"
Bitcoin,2017-04-03,"
$18,517,903,140
","
$131,765,236
","
$1,139.31
","
$1,140.50
"
Bitcoin,2017-04-02,"
N/A
","
$80,231,506
","
$1,098.07
","
$1,139.31
"
Bitcoin,2017-04-01,"
$17,634,831,647
","
$87,750,427
","
$1,085.25
","
$1,098.07
"
Bitcoin,2017-03-31,"
$17,519,577,833
","
$133,287,124
","
$1,078.27
","
$1,085.25
"
Bitcoin,2017-03-30,"
$16,757,840,044
","
$102,438,850
","
$1,031.49
","
$1,078.27
"
Bitcoin,G2017-03-29,"
$16,871,375,654
","
$121,169,066
","
$1,038.62
","
$1,031.49
"
Bitcoin,2017-03-28,"
$16,968,792,613
","
$127,643,560
","
$1,044.72
","
$1,038.62
"
Bitcoin,2017-03-27,"
$16,932,388,063
","
$138,288,339
","
$1,042.61
","
$1,044.72
"
Bitcoin,2017-03-26,"
$15,499,531,724
","
$130,490,540
","
$954.48
","
$1,042.61
"
Bitcoin,2017-03-25,"
$15,672,767,506
","
$190,451,071
","
$965.27
","
$954.48
"
Bitcoin,2017-03-24,"
$15,261,293,153
","
$161,801,850
","
$940.02
","
$965.27
"
Bitcoin,2017-03-23,"
$16,705,852,354
","
$82,048,832
","
$1,029.14
","
$940.02
"
Bitcoin,2017-03-22,"
$16,877,645,842
","
$188,848,065
","
$1,039.84
","
$1,029.14
"
Bitcoin,2017-03-21,"
$18,058,074,337
","
$150,015,665
","
$1,112.70
","
$1,039.84
"
Bitcoin,2017-03-20,"
$16,816,818,648
","
$101,975,751
","
$1,036.33
","
$1,112.70
"
Bitcoin,2017-03-19,"
$16,606,689,806
","
$177,388,243
","
$1,023.49
","
$1,036.33
"
Bitcoin,2017-03-18,"
$15,606,390,507
","
$342,885,275
","
$961.96
","
$1,023.49
"
Bitcoin,2017-03-17,"
$17,423,426,593
","
$283,988,948
","
$1,074.09
","
$961.96
"
Bitcoin,2017-03-16,"
$19,743,578,283
","
$137,592,935
","
$1,217.31
","
$1,074.09
"
Bitcoin,2017-03-15,"
$20,409,261,729
","
$72,763,975
","
$1,258.46
","
$1,217.31
"
Bitcoin,2017-03-14,"
$20,214,039,432
","
$86,807,305
","
$1,246.56
","
$1,258.46
"
Bitcoin,2017-03-13,"
$20,158,188,044
","
$131,403,644
","
$1,243.26
","
$1,246.56
"
Bitcoin,2017-03-12,"
$19,950,023,304
","
$104,613,431
","
$1,230.56
","
$1,243.26
"
Bitcoin,2017-03-11,"
$19,147,525,541
","
$169,071,413
","
$1,181.20
","
$1,230.56
"
Bitcoin,2017-03-10,"
$17,829,356,646
","
$417,086,883
","
$1,100.01
","
$1,181.20
"
Bitcoin,2017-03-09,"
$19,305,673,114
","
$149,501,332
","
$1,191.24
","
$1,100.01
"
Bitcoin,2017-03-08,"
$18,629,281,762
","
$248,575,333
","
$1,149.63
","
$1,191.24
"
Bitcoin,2017-03-07,"
$19,978,921,138
","
$213,974,225
","
$1,233.06
","
$1,149.63
"
Bitcoin,2017-03-06,"
$20,753,062,038
","
$65,232,265
 ","
$1,280.99
","
$1,233.06
"
Bitcoin,2017-03-05,"
$20,673,857,896
","
$62,090,178
","
$1,276.23
","
$1,280.99
"
Bitcoin,2017-03-04,"
$20,551,257,964
","
$121,628,868
","
$1,268.81
","
$1,276.23
"
Bitcoin,2017-03-03,"
$20,884,867,166
","
$152,484,577
","
$1,289.54
","
$1,268.81
"
Bitcoin,2017-03-02,"
$20,437,807,787
","
$174,318,245
","
$1,262.08
","
$1,289.54
"
Bitcoin,2017-03-01,"
$19,875,003,127
","
$105,587,215
","
$1,227.48
","
$1,262.08
"
Bitcoin,2017-02-28,"
$19,271,383,899
","
$139,855,222
","
$1,190.33
","
$1,227.48
"
Bitcoin,2017-02-27,"
$19,314,424,735
","
$87,503,105
","
$1,193.13
","
$1,190.33
"
Bitcoin,2017-02-26,"
$19,110,682,514
","
$89,353,607
","
$1,180.67
","
$1,193.13
"
Bitcoin,2017-02-25,"
$18,601,876,715
","
$118,187,068
","
$1,149.40
","
$1,180.67
"
Bitcoin,2017-02-24,"
$19,108,706,913
","
$303,444,815
","
$1,180.87
","
$1,149.40
"
Bitcoin,2017-02-23,"
$19,176,691,563
","
$132,273,779
","
$1,185.65
","
$1,180.87
"
Bitcoin,2017-02-22,"
$18,168,250,822
","
$99,272,533
","
$1,123.30
","
$1,185.65
"
Bitcoin,2017-02-21,"
$18,202,277,765
","
$157,173,668
","
$1,125.41
","
$1,123.30
"
Bitcoin,2017-02-20,"
$17,500,458,952
","
$55,971,657
","
$1,082.02[
","
$1,125.41
"
Bitcoin,2017-02-19,"
$17,037,979,882
","
$37,478,367
","
$1,053.50
","
$1,082.02
"
Bitcoin,2017-02-18,"
$17,118,312,230
","
$55,001,149
","
$1,058.58
","
$1,053.50
"
Bitcoin,2017-02-17,"
$17,083,619,844
","
$93,994,063
","
$1,056.56
","
$1,058.58
"
Bitcoin,2017-02-16,"
$16,731,535,007
","
$66,797,083
","
$1,034.90
","
$1,056.56
"
Bitcoin,2017-02-15,"
$16,308,969,767
","
$38,397,960
","
$1,008.88
","
$1,034.90
"
Bitcoin,2017-02-14,"
$16,326,912,556
","
$79,285,702
","
$1,010.10
","
$1,008.88
"
Bitcoin,2017-02-13,"
$16,098,583,565
","
$75,754,127
","
$996.10
","
$1,010.10
"
Bitcoin,2017-02-12,"
$16,167,938,834
","
$36,448,049
","
$1,000.52
","
$996.10
"
Bitcoin,2017-02-11,"
$16,334,579,163
","
$61,189,139
","
$1,010.95
","
$1,000.52
"
Bitcoin,2017-02-10,"
$16,028,562,068
","
$155,061,227
","
$992.11
","
$1,010.95
"
Bitcoin,2017-02-09,"
$15,858,560,741
","
$333,977,588
","
$981.70
","
$992.11
"
Bitcoin,2017-02-08,"
$17,045,265,644
","
$164,316,931
","
$1,055.30
","
$981.70
"
Bitcoin,2017-02-07,"
$16,981,015,238
","
$89,525,305
","
$1,051.50
","
$1,055.30
"
Bitcoin,2017-02-06,"
$16,544,150,319
","
$73,413,587
","
$1,024.51
","
$1,051.50
 "
Bitcoin,2017-02-05,"
$16,420,090,078
","
$75,284,571
","
$1,016.93
","
$1,024.51
"
Bitcoin,2017-02-04,"
$16,687,723,783
","
$99,014,097
","
$1,033.63
","
$1,016.93
"
Bitcoin,2017-02-03,"
$16,392,262,891
","
$138,411,478
","
$1,015.44
","
$1,033.63
"
Bitcoin,2017-02-02,"
$16,276,789,220
","
$93,269,627
","
$1,008.40
","
$1,015.44
"
Bitcoin,2017-02-01,"
$15,922,459,702
","
$92,784,082
","
$986.57
","
$1,008.40
"
Bitcoin,2017-01-31,"
$15,624,634,422
","
$101,775,253
","
$968.27
","
$986.57
"
Bitcoin,2017-01-30,"
$14,860,100,040
","
$30,166,025
","
$920.99
","
$968.27
"
Bitcoin,2017-01-29,"
$14,747,986,190
","
$20,288,321
","
$914.14
","
$920.99
"
Bitcoin,2017-01-28,"
$14,844,529,150
","
$21,882,209
","
$920.25
","
$914.14
"
Bitcoin,2017-01-27,"
$14,811,184,893
","
$49,029,317
","
$918.29
","
$920.25
"
Bitcoin,2017-01-26,"
$14,762,033,604
","
$58,349,367
","
$915.36
","
$918.29
"
Bitcoin,2017-01-25,"
$14,407,365,094
","
$381,951,426
","
$893.47_
","
$915.36
"
Bitcoin,2017-01-24,"
$14,281,760,610
","
$378,666,163
","
$885.79
","
$893.47
"
Bitcoin,2017-01-23,"
$14,814,052,398
","
$467,022,883
","
$918.91
","
$885.79
"
Bitcoin,2017-01-22,"
$14,810,403,902
","
$830,201,798
","
$918.78
","
$918.91
"
Bitcoin,2017-01-21,"
$14,822,821,175
","
$683,491,208
","
$919.68
","
$918.78
"
Bitcoin,2017-01-20,"
$14,366,002,978
","
$613,796,288
","
$891.46
","
$919.68
"
Bitcoin,2017-01-19,"
$14,451,431,614
","
$875,858,520
","
$896.89
","
$891.46
"
Bitcoin,2017-01-18,"
$14,079,682,756
","
$1,147,970,282
","
$873.93
","
$896.89
"
Bitcoin,2017-01-17,"
$14,564,800,038
","
$1,316,827,457
","
$904.15
","
$873.93
"
Bitcoin,2017-01-16,"
$13,341,392,032
","
$831,361,488
","
$828.31
","
$904.15
"
Bitcoin,2017-01-15,"
$13,236,623,006
","
$923,896,735
","
$821.91
","
$828.31
"
Bitcoin,2017-01-14,"
$13,169,067,954
","
$1,204,479,772
","
$817.83
","
$821.91
"
Bitcoin,2017-01-13,"
$13,274,790,986
","
$1,860,269,657
","
$824.50
","
$817.83
"
Bitcoin,2017-01-12,"
$12,869,633,173
","
$3,344,901,198
","
$799.43
","
$824.50
"
Bitcoin,2017-01-11,"
$12,624,083,565
","
$5,258,603,516
","
$784.28
","
$799.43
"
Bitcoin,2017-01-10,"
$14,577,733,898
","
$3,216,810,929
","
$905.76
","
$784.28
"
Bitcoin,2017-01-09,"
$14,513,519,375
","
$4,072,687,735
","
$901.88
","
$905.76
"
Bitcoin,2017-01-08,"
$14,611,836,820
","
$4,735,054,808
","
$908.09
","
$901.88
"
Bitcoin,2017-01-07,"
$14,481,153,594
","
$7,496,626,398
","
$900.08
","
$908.09
"
Bitcoin,2017-01-06,"
$14,382,278,477
","
$10,713,248,032
","
$894.03
","
$900.08
"
Bitcoin,2017-01-05,"
$15,934,886,737
","
$12,102,750,397
","
$990.67
","
$894.03
"
Bitcoin,2017-01-04,"
$18,187,664,240
","
$8,705,359,110
","
$1,130.85
","
$990.67
"
Bitcoin,2017-01-03,"
$16,652,715,383
","
$4,399,421,327
","
$1,035.53
","
$1,130.85
"
Bitcoin,2017-01-02,"
$16,387,926,825
","
$4,444,828,109
","
$1,019.20
","
$1,035.53
"
Bitcoin,2017-01-01,"
$16,045,986,193
","
$3,470,830,330
","
$998.05
","
$1,019.20
"
Bitcoin,2016-12-31,"
$15,537,921,941
","
$3,381,572,989
","
$966.57
","
$998.05
"
Bitcoin,2016-12-30,"
$15,445,427,988
","
$4,380,999,912
","
$960.93
","
$966.57
"
Bitcoin,2016-12-29,"
$15,617,018,873
","
$3,796,961,161
","
$971.72
","
$960.93
"
Bitcoin,2016-12-28,"
$15,702,309,527
","
$4,906,008,702
","
$977.14
","
$971.72
"
Bitcoin,2016-12-27,"
$14,928,671,402
","
$4,597,863,955
","
$929.12
","
$977.14
"
Bitcoin,2016-12-26,"
$14,501,002,034
","
$4,809,313,198
","
$902.61
","
$929.12
"
Bitcoin,2016-12-25,"
$14,366,519,915
","
$4,022,250,326
","
$894.34
","
$902.61
"
Bitcoin,2016-12-24,"
$14,322,006,704
","
$4,642,138,992
","
$891.68
","
$894.34
"
Bitcoin,2016-12-23,"
$14,728,698,438
","
$5,647,399,306
","
$917.10
","
$891.68
"
Bitcoin,2016-12-22,"
$13,799,864,747
","
$7,952,522,425
","
$859.37
","
$917.10
"
Bitcoin,2016-12-21,"
$13,272,429,705
","
$6,050,784,066
","
$826.62
","
$859.37
"
Bitcoin,2016-12-20,"
$12,838,925,681
 ","
$1,894,271,980
","
$799.72
","
$826.62
"
Bitcoin,2016-12-19,"
$12,683,371,140
","
$1,102,832,367
","
$790.12
","
$799.72
"
Bitcoin,2016-12-18,"
$12,654,965,391
","
$1,469,513,205
","
$788.44
","
$790.12
"
Bitcoin,2016-12-17,"
$12,660,596,388
","
$1,759,607,152
","
$788.88
","
$788.44
"
Bitcoin,2016-12-16,"
$12,538,210,372
","
$1,764,681,181
","
$781.34
","
$788.88
"
Bitcoin,2016-12-15,"
$12,444,351,602
","
$1,345,904,094
","
$775.57
","
$781.34
"
Bitcoin,2016-12-14,"
$12,444,714,534
","
$1,558,761,071
","
$775.89
","
$775.57
"
Bitcoin,2016-12-13,"
$12,484,153,824
","
$2,821,130,580
","
$778.22
","
$775.89
"
Bitcoin,2016-12-12,"
$12,485,927,227
","
$6,313,690,794
","
$778.43
","
$778.22
"
Bitcoin,2016-12-11,"
$12,320,826,025
","
$5,508,375,144
","
$768.23
","
 $778.43
"
Bitcoin,2016-12-10,"
$12,397,466,678
","
$6,551,233,316
","
$773.13
","
$768.23
"
Bitcoin,2016-12-09,"
$12,343,519,928
","
$3,111,825,855
","
$769.84
","
$773.13
"
Bitcoin,2016-12-08,"
$12,323,570,552
","
$2,683,311,953
","
$768.67
","
$769.84
"
Bitcoin,2016-12-07,"
$12,245,767,527
","
$2,603,948,961
","
$763.91
","
$768.67
"
Bitcoin,2016-12-06,"
$12,160,418,227
","
$3,256,985,152
","
$758.69
","
$763.91
"
Bitcoin,2016-12-05,"
$12,055,567,494
","
$3,552,862,905
","
$752.24
","
$758.69
"
Bitcoin,2016-12-04,"
$12,280,532,758
","
$3,517,012,112
","
$766.37
","
$752.24
"
Bitcoin,2016-12-03,"
$12,254,501,750
","
$2,869,024,714
","
$764.83
","
$766.37
"
Bitcoin,2016-12-02,"
$12,354,385,552
","
$4,613,958,358
","
$771.17
","
$764.83
"
Bitcoin,2016-12-01,"
$12,062,849,170
","
$5,522,487,160
","
$753.06
","
$771.17
"
Bitcoin,2016-11-30,"
$11,890,119,633
","
$4,489,070,915
","
$742.36
","
$753.06
"
Bitcoin,2016-11-29,"
$11,719,891,046
","
$1,904,325,476
","
$731.81
","
$742.36
"
Bitcoin,2016-11-28,"
$11,719,038,708
","
$2,451,726,074
","
$731.84
","
$731.81
"
Bitcoin,2016-11-27,"
$11,652,161,720
","
$2,688,074,106
","
$727.76
","
$731.84
"
Bitcoin,2016-11-26,"
$11,730,463,633
","
$2,391,921,659
","
$732.73
","
$727.76
"
Bitcoin,2016-11-25,"
$11,816,670,435
","
$2,481,664,642
","
$738.20
","
$732.73
"
Bitcoin,2016-11-24,"
$11,791,975,961
","
$3,798,900,330
","
$736.75
","
$738.20
"
Bitcoin,2016-11-23,"
$11,861,151,745
","
$3,775,381,683
","
$741.17
","
$736.75
"
Bitcoin,2016-11-22,"
$11,971,109,864
","
$3,267,220,914
","
$748.12
","
$741.17
"
Bitcoin,2016-11-21,"
$11,783,996,775
","
$3,192,815,797
","
$736.50
","
$748.12
"
Bitcoin,2016-11-20,"
$11,652,611,522
","
$5,039,283,040
","
$728.37
","
$736.50
"
Bitcoin,2016-11-19,"
$12,003,962,099
","
$3,235,133,019
","
$750.41
","
$728.37
"
Bitcoin,2016-11-18,"
$11,970,910,273
","
$3,987,706,065
","
$748.43
","
$750.41
"
Bitcoin,2016-11-17,"
$11,810,455,254
","
$5,475,859,343
","
$738.48
","
$748.43
"
Bitcoin,2016-11-16,"
$11,847,684,539
","
$9,936,150,861
","
$740.90
","
$738.48
"
Bitcoin,2016-11-15,"
$11,386,521,351
","
$7,530,105,089
","
$712.16
","
$740.90
"
Bitcoin,2016-11-14,"
$11,279,469,101
","
$5,335,752,435
","
$705.55
","
$712.16
"
KBitcoin,2016-11-13,"
$11,220,193,118
","
$3,720,281,493
","
$702.35
","
$705.55
"
Bitcoin,2016-11-12,"
 $11,241,603,256
","
$6,291,883,754
","
$703.76
","
$702.35
"
Bitcoin,2016-11-11,"
$11,429,941,440
","
$3,576,474,208
","
$715.64
","
$703.76
"
Bitcoin,2016-11-10,"
$11,389,753,142
","
$3,237,455,966
","
$713.21
","
$715.64
"
Bitcoin,2016-11-09,"
$11,515,479,618
","
$4,364,284,008
","
$721.18
","
$713.21
"
Bitcoin,2016-11-08,"
$11,318,680,822
","
$3,071,821,253
","
$708.94
","
$721.18
"
Bitcoin,2016-11-07,"
$11,271,922,276
","
$3,299,753,094
","
$706.09
","
$708.94
"
Bitcoin,2016-11-06,"
$11,367,022,668
","
$2,676,516,224
","
$712.13
","
$706.09
"
Bitcoin,2016-11-05,"
$11,236,368,065
","
$2,146,200,088
","
$704.02
","
$712.13
"
Bitcoin,2016-11-04,"
$11,204,614,010
","
$5,929,334,121
","
$702.11
","
$704.02
"
Bitcoin,2016-11-03,"
$10,947,521,328
","
$10,469,111,039
","
$686.06
","
$702.11
"
Bitcoin,2016-11-02,"
$11,713,747,882
","
$4,549,460,043
","
$734.16
","
$686.06
"
Bitcoin,2016-11-01,"
$11,633,474,056
","
$5,882,440,879
","
$729.20
","
$734.16
"
Bitcoin,2016-10-31,"
$11,143,032,476
","
$6,861,251,336
","
$698.58
","
$729.20
"
Bitcoin,2016-10-30,"
$11,121,149,987
","
$5,824,289,996
","
$697.28
","
$698.58
"
Bitcoin,2016-10-29,"
$11,409,389,607
","
$6,838,400,543
","
$715.41
","
$697.28
"
Bitcoin,2016-10-28,"
$10,963,463,345
","
$5,069,538,566
","
$687.56
","
$715.41
"
Bitcoin,2016-10-27,"
$10,896,021,892
","
$5,041,475,157
","
$683.37
","
$687.56
"
Bitcoin,2016-10-26,"
$10,735,427,841
","
$4,850,797,703
","
$673.42
","
$683.37
"
Bitcoin,2016-10-25,"
$10,403,520,542
","
$2,499,429,907
","
$652.63
","
$673.42
"
