,0,1,2,3,4,5
0,Name,Date,Market Cap,Volume,Open,Close
692,Bitcoin,2019-12-11,130970047495.0,19546221322.0,7233.95,7197.43
693,Bitcoin,2019-12-10,133091781421.0,19646929699.0,7347.04,7233.95
694,Bitcoin,2019-12-09,135886870643.0,17330633418.0,7508.32,7347.04
695,Bitcoin,2019-12-08,135655571431.0,17579259211.0,7493.55,7508.32
696,Bitcoin,2019-12-07,135763797983.0,20930338572.0,7530.92,7493.55
697,Bitcoin,2019-12-06,133644089122.0,22344057774.0,7373.78,7530.92
698,Bitcoin,2019-12-05,130707605072.0,24794733347.0,7209.97,7373.78
699,Bitcoin,2019-12-04,131920184619.0,17246866851.0,7286.08,7209.97
700,Bitcoin,2019-12-03,132186853223.0,19403364523.0,7308.98,7286.08
701,Bitcoin,2019-12-02,133806709251.0,22892863740.0,7405.81,7308.98
702,Bitcoin,2019-12-01,136619988248.0,19070509165.0,7556.4,7405.81
703,Bitcoin,2019-11-30,139585890644.0,23595242634.0,7720.87,7556.4
704,Bitcoin,2019-11-29,134540136589.0,22282583661.0,7438.62,7720.87
705,Bitcoin,2019-11-28,135280930612.0,28972696169.0,7483.75,7438.62
706,Bitcoin,2019-11-27,129550686419.0,25650766568.0,7157.68,7483.75
707,Bitcoin,2019-11-26,128442554041.0,34693320000.0,7118.26,7157.68
708,Bitcoin,2019-11-25,126056411448.0,25073885715.0,6935.74,7118.26
709,Bitcoin,2019-11-24,132153647358.0,23984198665.0,7309.69,6935.74
710,Bitcoin,2019-11-23,131796120680.0,39111609334.0,7293.01,7309.69
711,Bitcoin,2019-11-22,137741605692.0,26390689050.0,7632.49,7293.01
712,Bitcoin,2019-11-21,146173851046.0,23442272035.0,8095.87,7632.49
713,Bitcoin,2019-11-20,146797393103.0,24993518394.0,8138.83,8095.87
714,Bitcoin,2019-11-19,148089631527.0,25563738776.0,8202.83,8138.83
715,Bitcoin,2019-11-18,153491320213.0,22808991915.0,8508.5,8202.83
716,Bitcoin,2019-11-17,153343011226.0,21153024163.0,8496.38,8508.5
717,Bitcoin,2019-11-16,152925645909.0,27102692385.0,8480.44,8496.38
718,Bitcoin,2019-11-15,156230551241.0,24149531742.0,8652.03,8480.44
719,Bitcoin,2019-11-14,158380664654.0,22919706604.0,8770.78,8652.03
720,Bitcoin,2019-11-13,158722325408.0,25677565876.0,8806.75,8770.78
721,Bitcoin,2019-11-12,157759659438.0,24569575080.0,8729.92,8806.75
722,Bitcoin,2019-11-11,162996713001.0,24973742613.0,9043.67,8729.92
723,Bitcoin,2019-11-10,159050488592.0,22726115539.0,8809.78,9043.67
724,Bitcoin,2019-11-09,158619022798.0,30263888375.0,8795.9,8809.78
725,Bitcoin,2019-11-08,166326340114.0,27099310470.0,9221.07,8795.9
726,Bitcoin,2019-11-07,168462131862.0,28787468130.0,9340.05,9221.07
727,Bitcoin,2019-11-06,167676477991.0,30247351916.0,9300.37,9340.05
728,Bitcoin,2019-11-05,169099256442.0,30915689706.0,9378.95,9300.37
729,Bitcoin,2019-11-04,166118344448.0,24204135433.0,9204.29,9378.95
730,Bitcoin,2019-11-03,167702162283.0,24723381192.0,9302.83,9204.29
731,Bitcoin,2019-11-02,166428932045.0,28239184319.0,9233.41,9302.83
732,Bitcoin,2019-11-01,165197797837.0,30452200168.0,9151.82,9233.41
733,Bitcoin,2019-10-31,165289440819.0,30846909824.0,9171.87,9151.82
734,Bitcoin,2019-10-30,169552821617.0,32395177165.0,9407.16,9171.87
735,Bitcoin,2019-10-29,166074573773.0,36102429175.0,9239.9,9407.16
736,Bitcoin,2019-10-28,171191596562.0,38396780064.0,9502.02,9239.9
737,Bitcoin,2019-10-27,166118326255.0,49973845767.0,9217.24,9502.02
738,Bitcoin,2019-10-26,155391555503.0,3357387R8836.0,8652.03,9217.24
739,Bitcoin,2019-10-25,133881191476.0,18827850067.0,7433.92,8652.03
740,Bitcoin,2019-10-24,134533554377.0,23372887463.0,7468.53,7433.92
741,Bitcoin,2019-10-23,144778678026.0,19789278104.0,8045.29,7468.53
742,Bitcoin,2019-10-22,147972317569.0,17608633116.0,8220.92,8045.29
743,Bitcoin,2019-10-21,147845092520.0,18477598770.0,8208.36,8220.92
744,Bitcoin,2019-10-20,143016860664.0,16704267725.0,7949.8,8208.36
745,Bitcoin,2019-10-19,143241128773.0,18867966948.0,7957.31,7949.8
746,Bitcoin,2019-10-18,145395122717.0,17154383747.0,8079.93,7957.31
747,Bitcoin,2019-10-17,144153894666.0,18700096465.0,8010.3,8079.93
748,Bitcoin,2019-10-16,147132917996.0,17879549109.0,8175.86,8010.3
749,Bitcoin,2019-10-15,150188449071.0,17384052861.0,8347.35,8175.86
750,Bitcoin,2019-10-14,149295847367.0,17006193532.0,8289.5,8347.35
751,Bitcoin,2019-10-13,149460560799.0,18009645881.0,8308.47,8289.5
752,Bitcoin,2019-10-12,148684409190.0,22522161254.0,8277.85,8308.47
753,Bitcoin,2019-10-11,153974523119.0,21307956537.0,8561.52,8277.85
754,Bitcoin,2019-10-10,154173400068.0,21622617283.0,8573.06,8561.52
755,Bitcoin,2019-10-09,147101302075.0,19349468269.0,8180.69,8573.06
756,Bitcoin,2019-10-08,147113201630.0,21702135919.0,8182.25,8180.69
757,Bitcoin,2019-10-07,141846566055.0,16860212059.0,7890.23,8182.25
758,Bitcoin,2019-10-06,146326858013.0,16751341178.0,8140.24,7890.23
759,Bitcoin,2019-10-05,146603545122.0,16931274118.0,8156.52,8140.24
760,Bitcoin,2019-10-04,146959035400.0,17383555314.0,8176.35,8156.52
761,Bitcoin,2019-10-03,150093691782.0,17676173879.0,8350.13,8176.35
762,Bitcoin,2019-10-02,150346803071.0,17832872037.0,8366.5,8350.13
763,Bitcoin,2019-10-01,148699326425.0,21681424235.0,8271.29,8366.5
764,Bitcoin,2019-09-30,144886125388.0,16673592220.0,8064.38,8271.29
765,Bitcoin,2019-09-29,147518938470.0,17936691398.0,8225.11,8064.38
766,Bitcoin,2019-09-28,147034755882.0,19755414533.0,8183.48,8225.11
767,Bitcoin,2019-09-27,145450672157.0,22627889544.0,8098.81,8183.48
768,Bitcoin,2019-09-26,151968918856.0,25000732108.0,8446.24,8098.81
769,Bitcoin,2019-09-25,158225996381.0,27762368999.0,8702.71,8446.24
770,Bitcoin,2019-09-24,174073117683.0,17797331462.0,9699.5,8702.71
771,Bitcoin,2019-09-23,180261864538.0,16268084727.0,R10041.3,9699.5
772,Bitcoin,2019-09-22,179541584401.0,15973816316.0,9997.2,10041.3
773,Bitcoin,2019-09-21,182621118150.0,17281137872.0,10178.44,9997.2
774,Bitcoin,2019-09-20,183793185093.0,23532550738.0,10253.23,10178.44
775,Bitcoin,2019-09-19,182304851002.0,18848349198.0,10158.85,10253.23
776,Bitcoin,2019-09-18,183148194810.0,17279102873.0,10203.07,10158.85
777,Bitcoin,2019-09-17,184216635305.0,17580630288.0,10268.42,10203.07
778,Bitcoin,2019-09-16,184860740268.0,13781855194.0,10305.68,10268.42
779,Bitcoin,2019-09-15,185709926005.0,16529697331.0,10349.55,10305.68
780,Bitcoin,2019-09-14,185791118117.0,16650634276.0,10355.63,10349.55
781,Bitcoin,2019-09-13,186490286819.0,17986804177.0,10401.32,10355.63
782,Bitcoin,2019-09-12,182006412816.0,19989784061.0,10150.71,10401.32
783,Bitcoin,2019-09-11,181228983505.0,17425806761.0,10121.1,10150.71
784,Bitcoin,2019-09-10,185101736449.0,21012460994.0,10321.93,10121.1
785,Bitcoin,2019-09-09,186487925900.0,16804085431.0,10404.33,10321.93
786,Bitcoin,2019-09-08,187490153206.0,18658457494.0,10461.55,10404.33
787,Bitcoin,2019-09-07,185513074362.0,23555216964.0,10350.75,10461.55
788,Bitcoin,2019-09-06,189354988380.0,18952591605.0,10570.25,10350.75
789,Bitcoin,2019-09-05,189378108189.0,21198071665.0,10573.52,10570.25
790,Bitcoin,2019-09-04,190297653629.0,23588848898.0,10620.17,10573.52
791,Bitcoin,2019-09-03,184367332386.0,20258697359.0,10323.02,10620.17
792,Bitcoin,2019-09-02,174169160999.0,15003447441.0,9729.27,10323.02
793,Bitcoin,2019-09-01,172069023390.0,15364904439.0,9607.29,9729.27
794,Bitcoin,2019-08-31,171703455568.0,16388578394.0,9588.99,9607.29
795,Bitcoin,2019-08-30,169825879930.0,20461661030.0,9485.14,9588.99
796,Bitcoin,2019-08-29,174174790993.0,22948105442.0,9753.49,9485.14
797,Bitcoin,2019-08-28,181891056658.0,20937236587.0,10167.89,9753.49
798,Bitcoin,2019-08-27,184989701186.0,23392461463.0,10334.91,10167.89
799,Bitcoin,2019-08-26,180491202154.0,17899166778.0,10090.06,10334.91
800,Bitcoin,2019-08-25,1817s64456091.0,21187546608.0,10145.01,10090.06
801,Bitcoin,2019-08-24,187878412536.0,18313019853.0,10385.51,10145.01
802,Bitcoin,2019-08-23,181311699890.0,20144228964.0,10127.79,10385.51
803,Bitcoin,2019-08-22,181094936744.0,22757336326.0,10124.06,10127.79
804,Bitcoin,2019-08-21,192182485884.0,19460170323.0,10743.79,10124.06
805,Bitcoin,2019-08-20,194884121165.0,22097997942.0,10895.97,10743.79
806,Bitcoin,2019-08-19,184381498344.0,19708814223.0,10309.87,10895.97
807,Bitcoin,2019-08-18,182893178091.0,20998246407.0,10224.22,10309.87
808,Bitcoin,2019-08-17,184635409004.0,28168163141.0,10324.99,10224.22
809,Bitcoin,2019-08-16,183808182262.0,31003755662.0,10295.88,10324.99
810,Bitcoin,2019-08-15,178691691521.0,26620934498.0,10016.22,10295.88
811,Bitcoin,2019-08-14,194716791550.0,22886684528.0,10903.65,10016.22
812,Bitcoin,2019-08-13,203438784511.0,19933740546.0,11381.24,10903.65
813,Bitcoin,2019-08-12,206323428608.0,23042219585.0,11550.0,11381.24
814,Bitcoin,2019-08-11,202567916483.0,24949094387.0,11327.84,11550.0
815,Bitcoin,2019-08-10,211775940827.0,26240065035.0,11852.56,11327.84
816,Bitcoin,2019-08-09,214023992148.0,26678574728.0,12024.33,11852.56
817,Bitcoin,2019-08-08,213446022649.0,30083670252.0,11970.66,12024.33
818,Bitcoin,2019-08-07,204493918414.0,31588470768.0,11510.16,11970.66
819,Bitcoin,2019-08-06,210831100252.0,30944497414.0,11818.53,11510.16
820,Bitcoin,2019-08-05,195575205442.0,23160251365.0,10951.59,11818.53
821,Bitcoin,2019-08-04,192658484290.0,22296222953.0,10791.2,10951.59
822,Bitcoin,2019-08-03,187993708173.0,24128945575.0,10529.17,10791.2
823,Bitcoin,2019-08-02,185025579625.0,23668036460.0,10361.31,10529.17
824,Bitcoin,2019-08-01,179525433372.0,22957330876.0,10063.0,10361.31
825,Bitcoin,2019-07-31,170790961771.0,20138691741.0,9568.44,10063.0
826,Bitcoin,2019-07-30,169247002246.0,18424113910.0,9510.59,9568.44
827,Bitcoin,2019-07-29,170325673262.0,18649152593.0,9534.76,9510.59
828,Bitcoin,2019-07-28,168472890624.0,21257664351.0,9447.68,9534.76
829,Bitcoin,2019-07-27,175634298897.0,19942172081.0,9846.0,9447.68
830,Bitcoin,2019-07-26,176569486288.0,21622492404.0,9878.23,9846.0
831,Bitcoin,2019-07-25,175298806838.0,33861034799.0,9799.31,9878.23
832,Bitcoin,2019-07-24,177060329754.0,22986552398.0,9936.38,9799.31
833,Bitcoin,2019-07-23,184582963699.0,21903683695.0,10343.32,9936.38
834,Bitcoin,2019-07-22,189302289398.0,22814710058.0,10607.46,10343.32
835,Bitcoin,2019-07-21,190839615019.0,26163874235.0,10774.28,10607.46
836,Bitcoin,2019-07-20,187718958961.0,28858600368.0,10536.57,10774.28
837,Bitcoin,2019-07-19,189588944050.0,34034952895.0,10636.16,10536.57
838,Bitcoin,2019-07-18,172236725014.0,33328381505.0,9657.3,10636.16
839,Bitcoin,2019-07-17,170100385848.0,34409824869.0,9538.83,9657.3
840,Bitcoin,2019-07-16,195225460386.0,37553147017.0,10911.35,9538.83
841,Bitcoin,2019-07-15,183265698057.0,29857566851.0,10285.46,10911.35
842,Bitcoin,2019-07-14,202979011731.0,28485045772.0,11418.51,10285.46
843,Bitcoin,2019-07-13,210058300504.0,30078548880.0,11804.56,11418.51
844,Bitcoin,2019-07-12,202244103401.0,37061858273.0,11385.06,11804.56
845,Bitcoin,2019-07-11,216918064310.0,42163626088.0,12166.4,11385.06
846,Bitcoin,2019-07-10,223082925043.0,35885342263.0,12544.17,12166.4
847,Bitcoin,2019-07-09,217909027168.0,30917398836.0,12260.28,12544.17
848,Bitcoin,2019-07-08,203441013270.0,25828700447.0,11436.43,12260.28
849,Bitcoin,2019-07-07,200989208003.0,28013279881.0,11279.48,11436.43
850,Bitcoin,2019-07-06,195514947598.0,31349147297.0,10987.25,11279.48
851,Bitcoin,2019-07-05,199869428147.0,32487315000.0,11229.61,10987.25
852,Bitcoin,2019-07-04,213139916542.0,39944515602.0,11975.64,11229.61
853,Bitcoin,2019-07-03,191741802294.0,39264695559.0,10822.76,11975.64
854,Bitcoin,2019-07-02,189075622551.0,37463414437.0,10639.05,10822.76
855,Bitcoin,2019-07-01,193705059814.0,34920211165.0,10888.1,10639.05
856,Bitcoin,2019-06-30,213020899675.0,37724824507.0,11972.56,10888.1
857,Bitcoin,2019-06-29,219700496726.0,44872003181.0,12352.2,11972.56
858,Bitcoin,2019-06-28,198805331512.0,49628524363.0,11178.68,12352.2
859,Bitcoin,2019-06-27,231104555835.0,56948964491.0,12996.12,11178.68
860,Bitcoin,2019-06-26,209906767119.0,33544426408.0,11808.42,12996.12
861,Bitcoin,2019-06-25,196224565119.0,27529761441.0,11045.55,11808.42
862,Bitcoin,2019-06-24,193006026351.0,29108428088.0,10846.13,11045.55
863,Bitcoin,2019-06-23,190271555704.0,40190146697.0,10704.92,10846.13
864,Bitcoin,2019-06-22,179686819951.0,28580960083.0,10118.36,10704.92
865,Bitcoin,2019-06-21,169961289185.0,24707058599.0,9548.31,10118.36
866,Bitcoin,2019-06-20,164856060873.0,22298101529.0,9285.93,9548.31
867,Bitcoin,2019-06-19,161689176435.0,25029522787.0,9094.02,9285.93
868,Bitcoin,2019-06-18,165478791606.0,27464356714.0,9312.87,9094.02
869,Bitcoin,2019-06-17,159990740760.0,27305637341.0,8978.77,9312.87
870,Bitcoin,2019-06-16,156571955413.0,21892878337.0,8818.61,8978.77
871,Bitcoin,2019-06-15,154448670611.0,23291543613.0,8671.51,8818.61
872,Bitcoin,2019-06-14,145982200974.0,22919390184.0,8227.63,8671.51
873,Bitcoin,2019-06-13,144409895372.0,22181532883.0,8145.06,8227.63
874,Bitcoin,2019-06-12,140220553938.0,21017248550.0,7897.98,8145.06
875,Bitcoin,2019-06-11,141925422733.0,21741587788.0,8002.73,7897.98
876,Bitcoin,2019-06-10,136055336062.0,20152037018.0,7668.03,8002.73
877,Bitcoin,2019-06-09,140990840428.0,19829877311.0,7942.54,7668.03
878,Bitcoin,2019-06-08,142810130543.0,23629265497.0,8036.11,7942.54
879,Bitcoin,2019-06-07,138816674701.0,24560046378.0,7821.12,8036.11
880,Bitcoin,2019-06-06,138590833268.0,24641673547.0,7812.45,7821.12
881,Bitcoin,2019-06-05,136045887610.0,25442100900.0,7683.64,7812.45
882,Bitcoin,2019-06-04,145118113642.0,24486741553.0,8173.63,7683.64
883,Bitcoin,2019-06-03,155008799790.0,25133975363.0,8743.71,8173.63
884,Bitcoin,2019-06-02,151754429106.0,26683797990.0,8554.26,8743.71
885,Bitcoin,2019-06-01,152037344606.0,30329343189.0,8575.65,8554.26
886,Bitcoin,2019-05-31,147528939419.0,33295240431.0,8310.89,8575.65
887,Bitcoin,2019-05-30,153190671230.0,28214892247.0,8650.68,8310.89
888,Bitcoin,2019-05-29,154706420285.0,27335990651.0,8726.98,8650.68
889,Bitcoin,2019-05-28,156351517829.0,33136840741.0,8816.03,8726.98
890,Bitcoin,2019-05-27,152778982388.0,29224396883.0,8631.08,8816.03
891,Bitcoin,2019-05-26,142301375409.0,23978335158.0,8037.63,8631.08
892,Bitcoin,2019-05-25,141356836449.0,27368459147.0,7977.24,8037.63
893,Bitcoin,2019-05-24,139495233992.0,25345060243.0,7861.81,7977.24
894,Bitcoin,2019-05-23,135913068221.0,24589881451.0,7665.8,7861.81
895,Bitcoin,2019-05-22,141016653223.0,25314342979.0,7958.37,7665.8
896,Bitcoin,2019-05-21,141109768386.0,28621475468.0,7976.85,7958.37
897,Bitcoin,2019-05-20,144597541605.0,30747684364.0,8168.73,7976.85
898,Bitcoin,2019-05-19,129270047520.0,22478772524.0,7300.66,8168.73
899,Bitcoin,2019-05-18,130123159718.0,33030146386.0,7343.37,7300.66
900,Bitcoin,2019-05-17,139525363820.0,35026947534.0,7875.91,7343.37
901,Bitcoin,2019-05-16,144615566025.0,30893707828.0,8192.22,7875.91
902,Bitcoin,2019-05-15,141341132029.0,35426123185.0,7990.06,8192.22
903,Bitcoin,2019-05-14,138089773338.0,32078035931.0,7805.98,7990.06
904,Bitcoin,2019-05-13,122826926577.0,31545333637.0,6953.75,7805.98
905,Bitcoin,2019-05-12,129323693413.0,32480039430.0,7258.26,6953.75
906,Bitcoin,2019-05-11,112684642519.0,20801839693.0,6370.23,7258.26
907,Bitcoin,2019-05-10,109284325643.0,18401396126.0,6168.27,6370.23
908,Bitcoin,2019-05-09,105271848240.0,16672412472.0,5957.86,6168.27
909,Bitcoin,2019-05-08,103982497546.0,19408267639.0,5841.05,5957.86
910,Bitcoin,2019-05-07,101101531131.0,16811224132.0,5715.76,5841.05
911,Bitcoin,2019-05-06,101764683179.0,16184057012.0,5749.32,5715.76
912,Bitcoin,2019-05-05,102653043813.0,19242843060.0,5803.94,5749.32
913,Bitcoin,2019-05-04,101175865117.0,20006287572.0,5731.49,5803.94
914,Bitcoin,2019-05-03,96389607752.0,16512618031.0,5450.71,5731.49
915,Bitcoin,2019-05-02,94579889910.0,14566414700.0,5354.59,5450.71
916,Bitcoin,2019-05-01,93534079556.0,16794865767.0,5292.8,5354.59
917,Bitcoin,2019-04-30,91885324030.0,15442022887.0,5199.76,5292.8
918,Bitcoin,2019-04-29,92775167509.0,15573084969.0,5257.8,5199.76
919,Bitcoin,2019-04-28,93148101240.0,14876251954.0,5256.98,5257.8
920,Bitcoin,2019-04-27,93049690718.0,19632024918.0,5295.85,5256.98
921,Bitcoin,2019-04-26,91817406864.0,19329534424.0,5203.09,5295.85
922,Bitcoin,2019-04-25,96218396013.0,20538511242.0,5452.1,5203.09
923,Bitcoin,2019-04-24,98039931169.0,19400647820.0,5557.93,5452.1
924,Bitcoin,2019-04-23,94990455843.0,17199396917.0,5380.94,5557.93
925,Bitcoin,2019-04-22,93759009855.0,16383813162.0,5311.16,5380.94
926,Bitcoin,2019-04-21,93900276129.0,14990889922.0,5307.69,5311.16
927,Bitcoin,2019-04-20,93210585887.0,16257796674.0,5280.35,5307.69
928,Bitcoin,2019-04-19,93215173177.0,15343841014.0,5274.77,5280.35
929,Bitcoin,2019-04-18,92156851199.0,14530488676.0,5218.96,5274.77
930,Bitcoin,2019-04-17,91835875598.0,13646324290.0,5213.I6,5218.96
931,Bitcoin,2019-04-16,89148028192.0,13837248985.0,5039.88,5213.6
932,Bitcoin,2019-04-15,90952758268.0,12373544681.0,5149.31,5039.88
933,Bitcoin,2019-04-14,89473995794.0,12260233701.0,5072.99,5149.31
934,Bitcoin,2019-04-13,89668931908.0,15595642634.0,5082.47,5072.99
935,Bitcoin,2019-04-12,89079171480.0,19758274668.0,5047.79,5082.47
936,Bitcoin,2019-04-11,93646653914.0,19407452727.0,5308.91,5047.79
937,Bitcoin,2019-04-10,91255525158.0,15780870293.0,5172.18,5308.91
938,Bitcoin,2019-04-09,92817357385.0,21960916923.0,5266.89,5172.18
939,Bitcoin,2019-04-08,91102196906.0,22875598540.0,5176.98,5266.89
940,Bitcoin,2019-04-07,88955701285.0,19652913084.0,5041.87,5176.98
941,Bitcoin,2019-04-06,88332459638.0,20072621554.0,5014.96,5041.87
942,Bitcoin,2019-04-05,86482892583.0,23773239681.0,4899.02,5014.96
943,Bitcoin,2019-04-04,87673795384.0,27840300619.0,4955.83,4899.02
944,Bitcoin,2019-04-03,86200568433.0,24241877355.0,4862.23,4955.83
945,Bitcoin,2019-04-02,73066822742.0,12393581267.0,4146.32,4862.23
946,Bitcoin,2019-04-01,72310769858.0,9729996888.0,4103.52,4146.32
947,Bitcoin,2019-03-31,72305792937.0,13007834060.0,4103.86,4103.52
948,Bitcoin,2019-03-30,72303023146.0,16340416942.0,4103.32,4103.86
949,Bitcoin,2019-03-29,70961529493.0,15160882531.0,4028.39,4103.32
950,Bitcoin,2019-03-28,71134892682.0,16215886403.0,4036.16,4028.39
951,Bitcoin,2019-03-27,69368692535.0,19375985748.0,3938.66,4036.16
952,Bitcoin,2019-03-26,69206266249.0,10661215003.0,3927.58,3938.66
953,Bitcoin,2019-03-25,70330401860.0,9883972401.0,3993.39,3927.58
954,Bitcoin,2019-03-24,70485598084.0,9206940725.0,4008.95,3993.39
955,Bitcoin,2019-03-23,70227188529.0,9404569963.0,3989.16,4008.95
956,Bitcoin,2019-03-22,70175421257.0,9845582434.0,3983.32,3989.16
957,Bitcoin,2019-03-21,71208656537.0,9137227916.0,4045.57,3983.32
958,Bitcoin,2019-03-20,70618508802.0,7503839511.0,4013.58,4045.57
959,Bitcoin,2019-03-19,70152235369.0,7639543945.0,3986.71,4013.58
960,Bitcoin,2019-03-18,70051219293.0,6533306537.0,3980.99,3986.71
961,Bitcoin,2019-03-17,70497099778.0,8463266885.0,4007.71,3980.99
962,Bitcoin,2019-03-16,69031558676.0,8157372615.0,3925.46,4007.71
963,Bitcoin,2019-03-15,68177693410.0,8610482287.0,3876.7,3925.46
964,Bitcoin,2019-03-14,67968370344.0,7240802847.0,3865.82,3876.7
965,Bitcoin,2019-03-13,68203157396.0,8326845841.0,3876.48,3865.82
966,Bitcoin,2019-03-12,67983966610.0,6459945402.0,3860.36,3876.48
967,Bitcoin,2019-03-11,68962957216.0,8576340544.0,3923.56,3860.36
968,Bitcoin,2019-03-10,69292799411.0,8968209822.0,3941.6,3923.56
969,Bitcoin,2019-03-09,67914021946.0,9387592412.0,3861.88,3941.6
970,Bitcoin,2019-03-08,68020879276.0,6098011810.0,3871.64,3861.88
971,Bitcoin,2019-03-07,67888909504.0,8477459044.0,3860.51,3871.64
972,Bitcoin,2019-03-06,67733767403.0,9088065055.0,3852.46,3860.51
973,Bitcoin,2019-03-05,65238057882.0,3608196681.0,3712.81,3852.46
974,Bitcoin,2019-03-04,66885712070.0,6749676087.0,3806.95,3712.81
975,Bitcoin,2019-03-03,67101767699.0,3291046239.0,3819.65,3806.95
976,Bitcoin,2019-03-02,67085713234.0,5524886886.0,3815.75,3819.65
977,Bitcoin,2019-03-01,67016664287.0,7627783001.0,3815.61,3815.75
978,Bitcoin,2019-02-28,67155912259.0,7731184276.0,3813.38,3815.61
979,Bitcoin,2019-02-27,66890485485.0,2992667601.0,3809.21,3813.38
980,Bitcoin,2019-02-26,67154603800.0,9049456994.0,3824.68,3809.21
981,Bitcoin,2019-02-25,66108588220.0,11112465191.0,3742.87,3824.68
982,Bitcoin,2019-02-24,72266544792.0,8493566415.0,4115.34,3742.87
983,Bitcoin,2019-02-23,69748877117.0,5999302846.0,3973.64,4115.34
984,Bitcoin,2019-02-22,69059468753.0,6838246918.0,3934.81,3973.64
985,Bitcoin,2019-02-21,69790459106.0,6377580055.0,3976.81,3934.81
986,Bitcoin,2019-02-20,68719418872.0,5969708630.0,3915.01,3976.81
987,Bitcoin,2019-02-19,68147457623.0,9588927259.0,3886.52,3915.01
988,Bitcoin,2019-02-18,64383522064.0,4945386865.0,3665.08,3886.52
989,Bitcoin,2019-02-17,63547140519.0,4019925055.0,3622.59,3665.08
990,Bitcoin,2019-02-16,63165603232.0,4506367417.0,3601.23,3622.59
991,Bitcoin,2019-02-15,62991824524.0,11971659893.0,3589.66,3601.23
992,Bitcoin,2019-02-14,63267872021.0,5635612273.0,3610.06,3589.66
993,Bitcoin,2019-02-13,63712841387.0,5532706262.0,3633.97,3610.06
994,Bitcoin,2019-02-12,63670312531.0,5446022476.0,3631.44,3633.97
995,Bitcoin,2019-02-11,64439836442.0,5081021130.0,3675.69,3631.44
996,Bitcoin,2019-02-10,64286029202.0,4883557857.0,3667.41,3675.69
997,Bitcoin,2019-02-09,64226481382.0,6293135761.0,3664.28,3667.41
998,Bitcoin,2019-02-08,59482397753.0,3297274818.0,3394.01,3664.28
999,Bitcoin,2019-02-07,59682137962.0,4211212356.0,3405.84,3394.01
1000,Bitcoin,2019-02-06,60825168549.0,3653777872.0,3469.89,3405.84
1001,Bitcoin,2019-02-05,60723961266.0,4454914649.0,3464.0,3469.89
1002,Bitcoin,2019-02-04,605241>38032.0,2375918195.0,3454.03,3464.0
1003,"Bitc,oin",2019-02-03,61071179758.0,3310421844.0,3486.58,3454.03
1004,Bitcoin,2019-02-02,60678990333.0,3765731026.0,3464.49,3486.58
1005,Bitcoin,2019-02-01,60101226569.0,4330022381.0,3431.94,3464.49
1006,Bitcoin,2019-01-31,60555372964.0,4973814467.0,3457.88,3431.94
1007,Bitcoin,2019-01-30,59768195291.0,4865613085.0,3413.38,3457.88
1008,Bitcoin,2019-01-29,60087154448.0,3445780458.0,3432.22,3413.38
1009,Bitcoin,2019-01-28,62192208388.0,2882787007.0,3553.12,3432.22
1010,Bitcoin,2019-01-27,62374968461.0,2548165746.0,3563.61,3553.12
1011,Bitcoin,2019-01-26,62386316357.0,2582590473.0,3564.82,3563.61
1012,Bitcoin,2019-01-25,62397665388.0,2514079888.0,3565.64,3564.82
1013,Bitcoin,2019-01-24,62216525710.0,2663764215.0,3555.7,3565.64
1014,Bitcoin,2019-01-23,62482350134.0,2718371972.0,3571.27,3555.7
1015,Bitcoin,2019-01-22,61784404483.0,2561594565.0,3531.0,3571.27
1016,Bitcoin,2019-01-21,61969431897.0,2940644469.0,3539.17,3531.0
1017,Bitcoin,2019-01-20,64269861568.0,2766880413.0,3674.59,3539.17
1018,Bitcoin,2019-01-19,62898826372.0,2649449860.0,3597.79,3674.59
1019,Bitcoin,2019-01-18,63320099663.0,3049367561.0,3620.98,3597.79
1020,Bitcoin,2019-01-17,62969304894.0,2753646524.0,3597.65,3620.98
1021,Bitcoin,2019-01-16,62348810149.0,2953789408.0,3567.8,3597.65
1022,Bitcoin,2019-01-15,63758350561.0,3101461658.0,3648.05,3567.8
1023,Bitcoin,2019-01-14,61050348902.0,2675674830.0,3495.83,3648.05
1024,Bitcoin,2019-01-13,62924488426.0,2456062890.0,3598.44,3495.83
1025,Bitcoin,2019-01-12,63121578244.0,3263342033.0,3632.85,3598.44
1026,Bitcoin,2019-01-11,63326376681.0,4144535970.0,3623.85,3632.85
1027,Bitcoin,2019-01-10,69609283899.0,3230523441.0,3982.23,3623.85
1028,Bitcoin,2019-01-09,69418693910.0,3482430798.0,3973.59,3982.23
1029,Bitcoin,2019-01-08,69602133074.0,3360163853.0,3989.67,3973.59
1030,Bitcoin,2019-01-07,70084169300.0,3435733236.0,4013.52,3989.67
1031,Bitcoin,2019-01-06,66070973627.0,2763831884.0,3787.31,4013.52
1032,Bitcoin,2019-01-05,66650769533.0,2950054796.0,3815.27,3787.31
1033,Bitcoin,2019-01-04,65922288583.0,2261199755.0,3776.53,3815.27
1034,Bitcoin,2019-01-03,67643304990.0,3263469039.0,3872.17,3776.53
1035,Bitcoin,2019-01-02,66188448932.0,2689877851.0,3794.26,3872.17
1036,Bitcoin,2019-01-01,64422635600.0,2991427568.0,3692.53,3794.26
1037,Bitcoin,2018-12-31,66494185031.0,3109685385.0,3809.73,3692.53
1038,Bitcoin,2018-12-30,66838758054.0,3031003209.0,3778.19,3809.73
