date,name,market_cap,perc_market_cap,volume,perc_volume,open,perc_open,close,perc_close,gain_loss,time_stamps
2017-09-09,Bitcoin,70287354162.0,-0.00911,787822376.0,-0.46696,4245.61,-0.00924,4132.66,-0.0266,-112.95,2021-12-07
2017-09-08,Bitcoin,70933796921.0,-0.06523,1477975498.0,1.20629,4285.21,-0.06535,4245.61,-0.00924,-39.6,2021-12-07
2017-09-07,Bitcoin,75883474995.0,-0.00149,669892693.0,-0.36804,4584.82,-0.00162,4285.21,-0.06535,-299.61,2021-12-07
2017-09-06,Bitcoin,75996461011.0,0.03259,1060025862.0,-0.34847,4592.25,0.03246,4584.82,-0.00162,-7.43,2021-12-07
2017-09-05,Bitcoin,73598219046.0,0.03043,1626968193.0,0.04656,4447.88,0.03027,4592.25,0.03246,144.37,2021-12-07
2017-09-04,Bitcoin,71425022760.0,-0.06794,1554585274.0,0.54353,4317.19,-0.06806,4447.88,0.03027,130.69,2021-12-07
2017-09-03,Bitcoin,76631058146.0,0.01677,1007165501.0,-0.31722,4632.46,0.01665,4317.19,-0.06806,-315.27,2021-12-07
2017-09-02,Bitcoin,75367266379.0,-0.06293,1475097323.0,0.62253,4556.6,-0.06304,4632.46,0.01665,75.86,2021-12-07
2017-09-01,Bitcoin,80428274476.0,0.03421,909131412.0,0.34557,4863.19,0.03407,4556.6,-0.06304,-306.59,2021-12-07
2017-08-31,Bitcoin,77767841900.0,0.03288,675647445.0,0.00194,4702.94,0.03275,4863.19,0.03407,160.25,2021-12-07
2017-08-30,Bitcoin,75292523275.0,0.03649,674336659.0,-0.22017,4553.81,0.03636,4702.94,0.03275,149.13,2021-12-07
2017-08-29,Bitcoin,72641940496.0,0.04229,864725915.0,0.32619,4394.06,0.04218,4553.81,0.03636,159.75,2021-12-07
2017-08-28,Bitcoin,69694649044.0,0.02434,652038444.0,0.87041,4216.24,0.02424,4394.06,0.04218,177.82,2021-12-07
2017-08-27,Bitcoin,68038485483.0,-0.00159,348607397.0,-0.13275,4116.47,-0.00171,4216.24,0.02424,99.77,2021-12-07
2017-08-26,Bitcoin,68147140643.0,-0.01811,401970264.0,-0.41687,4123.51,-0.01819,4116.47,-0.00171,-7.04,2021-12-07
2017-08-25,Bitcoin,69403950803.0,0.0079,689332055.0,0.00361,4199.89,0.00782,4123.51,-0.01819,-76.38,2021-12-07
2017-08-24,Bitcoin,68859869629.0,0.02422,686855777.0,-0.1433,4167.29,0.02414,4199.89,0.00782,32.6,2021-12-07
2017-08-23,Bitcoin,67231683430.0,0.01525,801748251.0,-0.42828,4069.08,0.01513,4167.29,0.02414,98.21,2021-12-07
2017-08-22,Bitcoin,66221496791.0,0.01866,1402352817.0,0.96784,4008.42,0.0186,4069.08,0.01513,60.66,2021-12-07
2017-08-21,Bitcoin,65008176479.0,-0.01641,712634899.0,0.29148,3935.23,-0.01649,4008.42,0.0186,73.19,2021-12-07
2017-08-20,Bitcoin,66092742689.0,-0.0276,551798952.0,-0.67733,4001.23,-0.0277,3935.23,-0.01649,-66.0,2021-12-07
2017-08-19,Bitcoin,67968693045.0,0.00439,1710080500.0,0.12871,4115.21,0.00428,4001.23,-0.0277,-113.98,2021-12-07
2017-08-18,Bitcoin,67671539511.0,-0.0439,1515069152.0,-0.14608,4097.69,-0.04414,4115.21,0.00428,17.52,2021-12-07
2017-08-17,Bitcoin,70778773054.0,0.00571,1774245121.0,0.01056,4286.92,0.00571,4097.69,-0.04414,-189.23,2021-12-07
2017-08-16,Bitcoin,70376601817.0,0.02739,1755705435.0,-0.08003,4262.56,0.02729,4286.92,0.00571,24.36,2021-12-07
2017-08-15,Bitcoin,68500212180.0,-0.0062,1908427436.0,0.75145,4149.31,-0.00632,4262.56,0.02729,113.25,2021-12-07
2017-08-14,Bitcoin,68927834713.0,0.03799,1089626077.0,-0.2968,4175.7,0.03789,4149.31,-0.00632,-26.39,2021-12-07
2017-08-13,Bitcoin,66405071142.0,0.05883,1549520790.0,0.56761,4023.25,0.05871,4175.7,0.03789,152.45,2021-12-07
2017-08-12,Bitcoin,62715286393.0,0.06679,988460078.0,0.54127,3800.14,0.06668,4023.25,0.05871,223.11,2021-12-07
2017-08-11,Bitcoin,58788973716.0,0.05792,641330314.0,0.51042,3562.59,0.0578,3800.14,0.06668,237.55,2021-12-07
2017-08-10,Bitcoin,55570438887.0,0.01121,424604065.0,-0.33544,3367.91,0.01111,3562.59,0.0578,194.68,2021-12-07
2017-08-09,Bitcoin,54954274834.0,-0.02322,638922625.0,-0.20435,3330.9,-0.02333,3367.91,0.01111,37.01,2021-12-07
2017-08-08,Bitcoin,56260701200.0,0.01613,803019985.0,0.15452,3410.45,0.01601,3330.9,-0.02333,-79.55,2021-12-07
2017-08-07,Bitcoin,55367416610.0,0.05247,695546889.0,0.42117,3356.71,0.05235,3410.45,0.01601,53.74,2021-12-07
2017-08-06,Bitcoin,52607099482.0,-0.01452,489419318.0,-0.541,3189.73,-0.01462,3356.71,0.05235,166.98,2021-12-07
2017-08-05,Bitcoin,53382167034.0,0.1376,1066264902.0,1.89683,3237.07,0.13745,3189.73,-0.01462,-47.34,2021-12-07
2017-08-04,Bitcoin,46925073393.0,0.02481,368080368.0,0.08545,2845.9,0.02467,3237.07,0.13745,391.17,2021-12-07
2017-08-03,Bitcoin,45788833024.0,0.02958,339104668.0,-0.17812,2777.37,0.02948,2845.9,0.02467,68.53,2021-12-07
2017-08-02,Bitcoin,44473195323.0,-0.01447,412594211.0,-0.44648,2697.85,-0.01458,2777.37,0.02948,79.52,2021-12-07
2017-08-01,Bitcoin,45126045891.0,-0.04642,745400937.0,0.70134,2737.76,-0.04653,2697.85,-0.01458,-39.91,2021-12-07
2017-07-31,Bitcoin,47322548226.0,0.04793,438125893.0,0.17405,2871.37,0.04782,2737.76,-0.04653,-133.61,2021-12-07
2017-07-30,Bitcoin,45158066502.0,0.00755,373175816.0,-0.56726,2740.32,0.00743,2871.37,0.04782,131.05,2021-12-07
2017-07-29,Bitcoin,44819837646.0,-0.02801,862355191.0,-0.30945,2720.1,-0.02813,2740.32,0.00743,20.22,2021-12-07
2017-07-28,Bitcoin,46111586171.0,0.0565,1248796319.0,1.84859,2798.83,0.05639,2720.1,-0.02813,-78.73,2021-12-07
2017-07-27,Bitcoin,43645402712.0,0.05678,438390970.0,-0.2481,2649.44,0.05665,2798.83,0.05639,149.39,2021-12-07
2017-07-26,Bitcoin,41300436594.0,-0.02187,583046427.0,-0.26511,2507.39,-0.02198,2649.44,0.05665,142.05,2021-12-07
2017-07-25,Bitcoin,42223997194.0,-0.06808,793382308.0,1.22255,2563.75,-0.06818,2507.39,-0.02198,-56.36,2021-12-07
2017-07-24,Bitcoin,45308735083.0,0.00736,356970178.0,-0.3301,2751.35,0.00723,2563.75,-0.06818,-187.6,2021-12-07
2017-07-23,Bitcoin,44977531724.0,-0.02512,532874223.0,-0.15597,2731.6,-0.02525,2751.35,0.00723,19.75,2021-12-07
2017-07-22,Bitcoin,46136314315.0,0.05441,631346052.0,-0.26301,2802.35,0.05428,2731.6,-0.02525,-70.75,2021-12-07
2017-07-21,Bitcoin,43755767266.0,-0.03919,856653850.0,-0.32968,2658.07,-0.03931,2802.35,0.05428,144.28,2021-12-07
2017-07-20,Bitcoin,45540558048.0,0.21654,1277986818.0,1.21242,2766.83,0.21639,2658.07,-0.03931,-108.76,2021-12-07
2017-07-19,Bitcoin,37434637985.0,-0.01259,577643324.0,-0.20797,2274.62,-0.0127,2766.83,0.21639,492.21,2021-12-07
2017-07-18,Bitcoin,37911881678.0,0.05634,729320058.0,0.47287,2303.89,0.05621,2274.62,-0.0127,-29.27,2021-12-07
2017-07-17,Bitcoin,35890008657.0,0.13203,495170863.0,0.02995,2181.29,0.1319,2303.89,0.05621,122.6,2021-12-07
2017-07-16,Bitcoin,31704152053.0,-0.05211,480771848.0,0.03628,1927.1,-0.05223,2181.29,0.1319,254.19,2021-12-07
2017-07-15,Bitcoin,33447052810.0,-0.0876,463942211.0,0.44931,2033.29,-0.08769,1927.1,-0.05223,-106.19,2021-12-07
2017-07-14,Bitcoin,36658380772.0,-0.05725,320113442.0,0.37363,2228.73,-0.05735,2033.29,-0.08769,-195.44,2021-12-07
2017-07-13,Bitcoin,38884514157.0,-0.00952,233041528.0,-0.2598,2364.32,-0.00964,2228.73,-0.05735,-135.59,2021-12-07
2017-07-12,Bitcoin,39258160521.0,0.01433,314834433.0,-0.25167,2387.33,0.0142,2364.32,-0.00964,-23.01,2021-12-07
2017-07-11,Bitcoin,38703498121.0,-0.00393,420715282.0,0.0856,2353.91,-0.00407,2387.33,0.0142,33.42,2021-12-07
2017-07-10,Bitcoin,38856285255.0,-0.06167,387541497.0,2.28769,2363.52,-0.0618,2353.91,-0.00407,-9.61,2021-12-07
2017-07-09,Bitcoin,41409824820.0,-0.01705,117876421.0,-0.33845,2519.22,-0.01716,2363.52,-0.0618,-155.7,2021-12-07
2017-07-08,Bitcoin,42128232902.0,0.02164,178182802.0,-0.31655,2563.2,0.02151,2519.22,-0.01716,-43.98,2021-12-07
2017-07-07,Bitcoin,41236052947.0,-0.03949,260711001.0,0.48667,2509.22,-0.0396,2563.2,0.02151,53.98,2021-12-07
2017-07-06,Bitcoin,42931269844.0,0.0022,175365965.0,-0.26413,2612.67,0.00209,2509.22,-0.0396,-103.45,2021-12-07
2017-07-05,Bitcoin,42836970322.0,-0.00134,238310796.0,-0.1331,2607.22,-0.00145,2612.67,0.00209,5.45,2021-12-07
2017-07-04,Bitcoin,42894251457.0,0.01342,274900591.0,-0.0975,2611.0,0.01331,2607.22,-0.00145,-3.78,2021-12-07
2017-07-03,Bitcoin,42326047726.0,0.02323,304599470.0,0.34312,2576.71,0.02309,2611.0,0.01331,34.29,2021-12-07
2017-07-02,Bitcoin,41365191379.0,0.03241,226784229.0,0.09264,2518.55,0.03227,2576.71,0.02309,58.16,2021-12-07
2017-07-01,Bitcoin,40066457532.0,-0.02032,207555417.0,-0.01216,2439.82,-0.02045,2518.55,0.03227,78.73,2021-12-07
2017-06-30,Bitcoin,40897674122.0,-0.02757,210111038.0,-0.124,2490.75,-0.02769,2439.82,-0.02045,-50.93,2021-12-07
2017-06-29,Bitcoin,42057301540.0,-0.00526,239853091.0,-0.31706,2561.68,-0.00534,2490.75,-0.02769,-70.93,2021-12-07
2017-06-28,Bitcoin,42279511903.0,0.01754,351206318.0,-0.32296,2575.44,0.01742,2561.68,-0.00534,-13.76,2021-12-07
2017-06-27,Bitcoin,41550828141.0,0.01746,518735269.0,-0.03945,2531.35,0.01735,2575.44,0.01742,44.09,2021-12-07
2017-06-26,Bitcoin,40837922140.0,-0.04543,540038332.0,0.68719,2488.19,-0.04552,2531.35,0.01735,43.16,2021-12-07
2017-06-25,Bitcoin,42781394179.0,-0.00431,320081172.0,0.01754,2606.86,-0.00441,2488.19,-0.04552,-118.67,2021-12-07
2017-06-24,Bitcoin,42966679004.0,-0.04349,314564253.0,0.67516,2618.42,-0.04359,2606.86,-0.00441,-11.56,2021-12-07
2017-06-23,Bitcoin,44920255723.0,0.00484,187781433.0,-0.3142,2737.75,0.00471,2618.42,-0.04359,-119.33,2021-12-07
2017-06-22,Bitcoin,44703988751.0,0.00302,273815444.0,-0.38758,2724.91,0.00291,2737.75,0.00471,12.84,2021-12-07
2017-06-21,Bitcoin,44569583132.0,-0.02178,447106676.0,-0.03165,2717.0,-0.02188,2724.91,0.00291,7.91,2021-12-07
2017-06-20,Bitcoin,45561980142.0,0.06028,461719562.0,0.50036,2777.79,0.06017,2717.0,-0.02188,-60.79,2021-12-07
2017-06-19,Bitcoin,42971547871.0,0.01677,307738405.0,-0.03964,2620.14,0.01665,2777.79,0.06017,157.65,2021-12-07
2017-06-18,Bitcoin,42262755912.0,-0.03953,320439363.0,-0.17138,2577.22,-0.03963,2620.14,0.01665,42.92,2021-12-07
2017-06-17,Bitcoin,44001982614.0,0.06765,386716359.0,-0.04439,2683.57,0.06753,2577.22,-0.03963,-106.35,2021-12-07
2017-06-16,Bitcoin,41213920650.0,0.02847,404682135.0,-0.52147,2513.81,0.02836,2683.57,0.06753,169.76,2021-12-07
2017-06-15,Bitcoin,40072859209.0,-0.02342,845674828.0,0.49551,2444.49,-0.02353,2513.81,0.02836,69.32,2021-12-07
2017-06-14,Bitcoin,41033780986.0,-0.08498,565476422.0,0.37893,2503.4,-0.08508,2444.49,-0.02353,-58.91,2021-12-07
2017-06-13,Bitcoin,44844697933.0,0.01304,410084484.0,-0.4825,2736.19,0.01293,2503.4,-0.08508,-232.79,2021-12-07
2017-06-12,Bitcoin,44267424095.0,-0.10358,792436485.0,1.26283,2701.26,-0.10368,2736.19,0.01293,34.93,2021-12-07
2017-06-11,Bitcoin,49382412955.0,0.02608,350197483.0,-0.01268,3013.71,0.02596,2701.26,-0.10368,-312.45,2021-12-07
2017-06-10,Bitcoin,48127389932.0,0.04285,354694237.0,-0.09795,2937.45,0.04274,3013.71,0.02596,76.26,2021-12-07
2017-06-09,Bitcoin,46149913864.0,-0.00241,393210045.0,-0.32315,2817.06,-0.00253,2937.45,0.04274,120.39,2021-12-07
2017-06-08,Bitcoin,46261410001.0,0.03995,580940070.0,-0.19081,2824.2,0.03982,2817.06,-0.00253,-7.14,2021-12-07
2017-06-07,Bitcoin,44484425844.0,-0.06442,717931661.0,-0.40745,2716.06,-0.06454,2824.2,0.03982,108.14,2021-12-07
2017-06-06,Bitcoin,47547556371.0,0.06696,1211604496.0,2.62309,2903.44,0.06683,2716.06,-0.06454,-187.38,2021-12-07
2017-06-05,Bitcoin,44563721217.0,0.06474,334411830.0,0.31415,2721.55,0.0646,2903.44,0.06683,181.89,2021-12-07
2017-06-04,Bitcoin,41854068528.0,-0.00228,254469614.0,-0.16514,2556.41,-0.00239,2721.55,0.0646,165.14,2021-12-07
2017-06-03,Bitcoin,41949676689.0,0.01937,304803966.0,0.04101,2562.54,0.01921,2556.41,-0.00239,-6.13,2021-12-07
2017-06-02,Bitcoin,41152717324.0,0.03221,292795887.0,-0.33241,2514.23,0.0321,2562.54,0.01921,48.31,2021-12-07
2017-06-01,Bitcoin,39868442922.0,0.04606,438586634.0,0.05341,2436.04,0.04592,2514.23,0.0321,78.19,2021-12-07
2017-05-31,Bitcoin,38113024210.0,0.07461,416350459.0,0.24008,2329.08,0.07448,2436.04,0.04592,106.96,2021-12-07
2017-05-30,Bitcoin,35466825282.0,-0.05176,335746191.0,0.07484,2167.64,-0.05189,2329.08,0.07448,161.44,2021-12-07
2017-05-29,Bitcoin,37402630788.0,0.03021,312368212.0,-0.2227,2286.27,0.03009,2167.64,-0.05189,-118.63,2021-12-07
2017-05-28,Bitcoin,36305932628.0,0.06574,401864331.0,-0.41172,2219.49,0.0656,2286.27,0.03009,66.78,2021-12-07
2017-05-27,Bitcoin,34066387967.0,-0.07923,683119789.0,-0.04594,2082.85,-0.07935,2219.49,0.0656,136.64,2021-12-07
2017-05-26,Bitcoin,36997900173.0,-0.04408,716011544.0,-0.1953,2262.36,-0.0442,2082.85,-0.07935,-179.51,2021-12-07
2017-05-25,Bitcoin,38704024228.0,-0.03301,889791512.0,0.60316,2366.97,-0.03315,2262.36,-0.0442,-104.61,2021-12-07
2017-05-24,Bitcoin,40025140034.0,0.06792,555024433.0,0.42532,2448.13,0.06779,2366.97,-0.03315,-81.16,2021-12-07
2017-05-23,Bitcoin,37479380943.0,0.08701,389402024.0,-0.32865,2292.7,0.0869,2448.13,0.06779,155.43,2021-12-07
2017-05-22,Bitcoin,34479453631.0,0.02715,580030833.0,1.19311,2109.4,0.02703,2292.7,0.0869,183.3,2021-12-07
2017-05-21,Bitcoin,33568054937.0,0.00523,264478154.0,-0.03545,2053.88,0.00512,2109.4,0.02703,55.52,2021-12-07
2017-05-20,Bitcoin,33393518555.0,0.03587,274198303.0,-0.02019,2043.42,0.03574,2053.88,0.00512,10.46,2021-12-07
2017-05-19,Bitcoin,32237082949.0,0.04434,279848678.0,0.216,1972.9,0.04419,2043.42,0.03574,70.52,2021-12-07
2017-05-18,Bitcoin,30868475119.0,0.04718,230137779.0,-0.15283,1889.41,0.04708,1972.9,0.04419,83.49,2021-12-07
2017-05-17,Bitcoin,29477763647.0,0.05148,271656160.0,0.24496,1804.45,0.05135,1889.41,0.04708,84.96,2021-12-07
2017-05-16,Bitcoin,28034610161.0,0.01201,218205146.0,-0.05555,1716.32,0.0119,1804.45,0.05135,88.13,2021-12-07
2017-05-15,Bitcoin,27702000822.0,-0.04037,231039670.0,0.84863,1696.13,-0.04049,1716.32,0.0119,20.19,2021-12-07
2017-05-14,Bitcoin,28867391788.0,0.00925,124978733.0,-0.49339,1767.71,0.00912,1696.13,-0.04049,-71.58,2021-12-07
2017-05-13,Bitcoin,28602793980.0,0.03008,246696637.0,-0.00534,1751.73,0.02996,1767.71,0.00912,15.98,2021-12-07
2017-05-12,Bitcoin,27767470034.0,-0.0596,248020430.0,-0.2085,1700.77,-0.05971,1751.73,0.02996,50.96,2021-12-07
2017-05-11,Bitcoin,29527250348.0,0.03528,313353160.0,0.0859,1808.78,0.03517,1700.77,-0.05971,-108.01,2021-12-07
2017-05-10,Bitcoin,28521047691.0,0.02784,288565639.0,-0.24838,1747.32,0.02773,1808.78,0.03517,61.46,2021-12-07
2017-05-09,Bitcoin,27748404857.0,0.04102,383922543.0,0.39029,1700.18,0.0409,1747.32,0.02773,47.14,2021-12-07
2017-05-08,Bitcoin,26655087386.0,0.04861,276144905.0,0.84269,1633.38,0.04846,1700.18,0.0409,66.8,2021-12-07
2017-05-07,Bitcoin,25419561547.0,0.00663,149859388.0,0.10591,1557.88,0.0065,1633.38,0.04846,75.5,2021-12-07
2017-05-06,Bitcoin,25252078564.0,0.02787,135507234.0,-0.58217,1547.82,0.02774,1557.88,0.0065,10.06,2021-12-07
2017-05-05,Bitcoin,24567395211.0,0.00456,324314593.0,-0.03195,1506.04,0.00446,1547.82,0.02774,41.78,2021-12-07
2017-05-04,Bitcoin,24455911024.0,0.00924,335017413.0,0.62508,1499.36,0.00911,1506.04,0.00446,6.68,2021-12-07
2017-05-03,Bitcoin,24231937589.0,0.03032,206154589.0,0.08984,1485.82,0.03021,1499.36,0.00911,13.54,2021-12-07
2017-05-02,Bitcoin,23518941608.0,0.02413,189160670.0,-0.13133,1442.25,0.024,1485.82,0.03021,43.57,2021-12-07
2017-05-01,Bitcoin,22964730936.0,0.04349,217759984.0,1.52483,1408.45,0.04338,1442.25,0.024,33.8,2021-12-07
2017-04-30,Bitcoin,22007601315.0,0.01684,86247239.0,-0.00085,1349.89,0.01672,1408.45,0.04338,58.56,2021-12-07
2017-04-29,Bitcoin,21643161383.0,0.00504,86320647.0,-0.46523,1327.69,0.0049,1349.89,0.01672,22.2,2021-12-07
2017-04-28,Bitcoin,21534600390.0,-0.00749,161417797.0,0.19574,1321.21,-0.00759,1327.69,0.0049,6.48,2021-12-07
2017-04-27,Bitcoin,21697132034.0,0.0343,134993633.0,0.10728,1331.31,0.03417,1321.21,-0.00759,-10.1,2021-12-07
2017-04-26,Bitcoin,20977699423.0,0.01933,121914931.0,0.31067,1287.32,0.01922,1331.31,0.03417,43.99,2021-12-07
2017-04-25,Bitcoin,20579834197.0,0.01059,93017241.0,0.31912,1263.05,0.01047,1287.32,0.01922,24.27,2021-12-07
2017-04-24,Bitcoin,20364256791.0,0.00179,70514448.0,-0.16472,1249.96,0.0017,1263.05,0.01047,13.09,2021-12-07
2017-04-23,Bitcoin,20327793188.0,-0.00135,84420564.0,0.00427,1247.84,-0.00146,1249.96,0.0017,2.12,2021-12-07
2017-04-22,Bitcoin,20355249795.0,-0.00412,84061247.0,-0.08147,1249.67,-0.00424,1247.84,-0.00146,-1.83,2021-12-07
2017-04-21,Bitcoin,20439557227.0,0.00099,91517341.0,-0.18634,1254.99,0.00087,1249.67,-0.00424,-5.32,2021-12-07
2017-04-20,Bitcoin,20419371473.0,0.0231,112476256.0,0.57654,1253.9,0.02299,1254.99,0.00087,1.09,2021-12-07
2017-04-19,Bitcoin,19958292471.0,0.0068,71343830.0,-0.16092,1225.72,0.00669,1253.9,0.02299,28.18,2021-12-07
2017-04-18,Bitcoin,19823480859.0,0.01043,85025814.0,0.01974,1217.58,0.01032,1225.72,0.00669,8.14,2021-12-07
2017-04-17,Bitcoin,19618884440.0,0.01599,83379623.0,1.29731,1205.14,0.01587,1217.58,0.01032,12.44,2021-12-07
2017-04-16,Bitcoin,19310204918.0,0.00519,36294382.0,-0.31938,1186.31,0.00507,1205.14,0.01587,18.83,2021-12-07
2017-04-15,Bitcoin,19210567707.0,-0.00273,53325277.0,-0.42594,1180.32,-0.00285,1186.31,0.00507,5.99,2021-12-07
2017-04-14,Bitcoin,19263144685.0,0.00818,92892228.0,-0.29303,1183.69,0.00807,1180.32,-0.00285,-3.37,2021-12-07
2017-04-13,Bitcoin,19106860359.0,-0.03609,131395672.0,0.57222,1174.21,-0.03619,1183.69,0.00807,9.48,2021-12-07
2017-04-12,Bitcoin,19822303422.0,-0.00668,83573377.0,0.05924,1218.3,-0.00678,1174.21,-0.03619,-44.09,2021-12-07
2017-04-11,Bitcoin,19955556307.0,0.01343,78899689.0,0.03747,1226.62,0.0133,1218.3,-0.00678,-8.32,2021-12-07
2017-04-10,Bitcoin,19691023825.0,0.01941,76050218.0,0.84806,1210.52,0.01921,1226.62,0.0133,16.1,2021-12-07
2017-04-09,Bitcoin,19316186631.0,0.00463,41151426.0,-0.0626,1187.7,0.00459,1210.52,0.01921,22.82,2021-12-07
2017-04-08,Bitcoin,19227110120.0,-0.0062,43899666.0,-0.51674,1182.27,-0.00631,1187.7,0.00459,5.43,2021-12-07
2017-04-07,Bitcoin,19347052264.0,-0.00359,90840184.0,-0.29202,1189.78,-0.00371,1182.27,-0.00631,-7.51,2021-12-07
2017-04-06,Bitcoin,19416796070.0,0.05476,128309277.0,0.4674,1194.21,0.05464,1189.78,-0.00371,-4.43,2021-12-07
2017-04-05,Bitcoin,18408732920.0,-0.00703,87439620.0,-0.19204,1132.34,-0.00715,1194.21,0.05464,61.87,2021-12-07
2017-04-04,Bitcoin,18539058630.0,0.00114,108222974.0,-0.17867,1140.5,0.00104,1132.34,-0.00715,-8.16,2021-12-07
2017-04-03,Bitcoin,18517903140.0,0.05008,131765236.0,0.64231,1139.31,0.03756,1140.5,0.00104,1.19,2021-12-07
2017-04-02,Bitcoin,17634831647.0,0.0,80231506.0,-0.08569,1098.07,0.01181,1139.31,0.03756,41.24,2021-12-07
2017-04-01,Bitcoin,17634831647.0,0.00658,87750427.0,-0.34164,1085.25,0.00647,1098.07,0.01181,12.82,2021-12-07
2017-03-31,Bitcoin,17519577833.0,0.04546,133287124.0,0.30114,1078.27,0.04535,1085.25,0.00647,6.98,2021-12-07
2017-03-30,Bitcoin,16757840044.0,-0.00673,102438850.0,-0.15458,1031.49,-0.00686,1078.27,0.04535,46.78,2021-12-07
2017-03-29,Bitcoin,16871375654.0,-0.00574,121169066.0,-0.05072,1038.62,-0.00584,1031.49,-0.00686,-7.13,2021-12-07
2017-03-28,Bitcoin,16968792613.0,0.00215,127643560.0,-0.07698,1044.72,0.00202,1038.62,-0.00584,-6.1,2021-12-07
2017-03-27,Bitcoin,16932388063.0,0.09245,138288339.0,0.05976,1042.61,0.09233,1044.72,0.00202,2.11,2021-12-07
2017-03-26,Bitcoin,15499531724.0,-0.01105,130490540.0,-0.31483,954.48,-0.01118,1042.61,0.09233,88.13,2021-12-07
2017-03-25,Bitcoin,15672767506.0,0.02696,190451071.0,0.17706,965.27,0.02686,954.48,-0.01118,-10.79,2021-12-07
2017-03-24,Bitcoin,15261293153.0,-0.08647,161801850.0,0.97202,940.02,-0.0866,965.27,0.02686,25.25,2021-12-07
2017-03-23,Bitcoin,16705852354.0,-0.01018,82048832.0,-0.56553,1029.14,-0.01029,940.02,-0.0866,-89.12,2021-12-07
2017-03-22,Bitcoin,16877645842.0,-0.06537,188848065.0,0.25886,1039.84,-0.06548,1029.14,-0.01029,-10.7,2021-12-07
2017-03-21,Bitcoin,18058074337.0,0.07381,150015665.0,0.47109,1112.7,0.07369,1039.84,-0.06548,-72.86,2021-12-07
2017-03-20,Bitcoin,16816818648.0,0.01265,101975751.0,-0.42513,1036.33,0.01255,1112.7,0.07369,76.37,2021-12-07
2017-03-19,Bitcoin,16606689806.0,0.0641,177388243.0,-0.48266,1023.49,0.06396,1036.33,0.01255,12.84,2021-12-07
2017-03-18,Bitcoin,15606390507.0,-0.10429,342885275.0,0.20739,961.96,-0.1044,1023.49,0.06396,61.53,2021-12-07
2017-03-17,Bitcoin,17423426593.0,-0.11751,283988948.0,1.06398,1074.09,-0.11765,961.96,-0.1044,-112.13,2021-12-07
2017-03-16,Bitcoin,19743578283.0,-0.03262,137592935.0,0.89095,1217.31,-0.0327,1074.09,-0.11765,-143.22,2021-12-07
2017-03-15,Bitcoin,20409261729.0,0.00966,72763975.0,-0.16178,1258.46,0.00955,1217.31,-0.0327,-41.15,2021-12-07
2017-03-14,Bitcoin,20214039432.0,0.00277,86807305.0,-0.33938,1246.56,0.00265,1258.46,0.00955,11.9,2021-12-07
2017-03-13,Bitcoin,20158188044.0,0.01043,131403644.0,0.25609,1243.26,0.01032,1246.56,0.00265,3.3,2021-12-07
2017-03-12,Bitcoin,19950023304.0,0.04191,104613431.0,-0.38125,1230.56,0.04179,1243.26,0.01032,12.7,2021-12-07
2017-03-11,Bitcoin,19147525541.0,0.07393,169071413.0,-0.59464,1181.2,0.07381,1230.56,0.04179,49.36,2021-12-07
2017-03-10,Bitcoin,17829356646.0,-0.07647,417086883.0,1.78985,1100.01,-0.07658,1181.2,0.07381,81.19,2021-12-07
2017-03-09,Bitcoin,19305673114.0,0.03631,149501332.0,-0.39857,1191.24,0.03619,1100.01,-0.07658,-91.23,2021-12-07
2017-03-08,Bitcoin,18629281762.0,-0.06755,248575333.0,0.16171,1149.63,-0.06766,1191.24,0.03619,41.61,2021-12-07
2017-03-07,Bitcoin,19978921138.0,-0.0373,213974225.0,2.28019,1233.06,-0.03742,1149.63,-0.06766,-83.43,2021-12-07
2017-03-06,Bitcoin,20753062038.0,0.00383,65232265.0,0.05061,1280.99,0.00373,1233.06,-0.03742,-47.93,2021-12-07
2017-03-05,Bitcoin,20673857896.0,0.00597,62090178.0,-0.48951,1276.23,0.00585,1280.99,0.00373,4.76,2021-12-07
2017-03-04,Bitcoin,20551257964.0,-0.01597,121628868.0,-0.20235,1268.81,-0.01608,1276.23,0.00585,7.42,2021-12-07
2017-03-03,Bitcoin,20884867166.0,0.02187,152484577.0,-0.12525,1289.54,0.02176,1268.81,-0.01608,-20.73,2021-12-07
2017-03-02,Bitcoin,20437807787.0,0.02832,174318245.0,0.65094,1262.08,0.02819,1289.54,0.02176,27.46,2021-12-07
2017-03-01,Bitcoin,19875003127.0,0.03132,105587215.0,-0.24502,1227.48,0.03121,1262.08,0.02819,34.6,2021-12-07
2017-02-28,Bitcoin,19271383899.0,-0.00223,139855222.0,0.59829,1190.33,-0.00235,1227.48,0.03121,37.15,2021-12-07
2017-02-27,Bitcoin,19314424735.0,0.01066,87503105.0,-0.02071,1193.13,0.01055,1190.33,-0.00235,-2.8,2021-12-07
2017-02-26,Bitcoin,19110682514.0,0.02735,89353607.0,-0.24396,1180.67,0.02721,1193.13,0.01055,12.46,2021-12-07
2017-02-25,Bitcoin,18601876715.0,-0.02652,118187068.0,-0.61052,1149.4,-0.02665,1180.67,0.02721,31.27,2021-12-07
2017-02-24,Bitcoin,19108706913.0,-0.00355,303444815.0,1.29407,1180.87,-0.00403,1149.4,-0.02665,-31.47,2021-12-07
2017-02-23,Bitcoin,19176691563.0,0.05551,132273779.0,0.33243,1185.65,0.05551,1180.87,-0.00403,-4.78,2021-12-07
