name,market_cap,volume,open,close
Bitcoin,139525363820.0,35026947534.0,7875.91,7343.37
Bitcoin,144615566025.0,30893707828.0,8192.22,7875.91
Bitcoin,141341132029.0,35426123185.0,7990.06,8192.22
Bitcoin,138089773338.0,32078035931.0,7805.98,7990.06
Bitcoin,122826926577.0,31545333637.0,6953.75,7805.98
Bitcoin,129323693413.0,32480039430.0,7258.26,6953.75
Bitcoin,112684642519.0,20801839693.0,6370.23,7258.26
Bitcoin,109284325643.0,18401396126.0,6168.27,6370.23
Bitcoin,105271848240.0,16672412472.0,5957.86,6168.27
Bitcoin,103982497546.0,19408267639.0,5841.05,5957.86
Bitcoin,101101531131.0,16811224132.0,5715.76,5841.05
Bitcoin,101764683179.0,16184057012.0,5749.32,5715.76
Bitcoin,102653043813.0,19242843060.0,5803.94,5749.32
Bitcoin,101175865117.0,20006287572.0,5731.49,5803.94
Bitcoin,96389607752.0,16512618031.0,5450.71,5731.49
Bitcoin,94579889910.0,14566414700.0,5354.59,5450.71
Bitcoin,93534079556.0,16794865767.0,5292.8,5354.59
Bitcoin,91885324030.0,15442022887.0,5199.76,5292.8
Bitcoin,92775167509.0,15573084969.0,5257.8,5199.76
Bitcoin,93148101240.0,14876251954.0,5256.98,5257.8
Bitcoin,93049690718.0,19632024918.0,5295.85,5256.98
Bitcoin,91817406864.0,19329534424.0,5203.09,5295.85
Bitcoin,96218396013.0,20538511242.0,5452.1,5203.09
Bitcoin,98039931169.0,19400647820.0,5557.93,5452.1
Bitcoin,94990455843.0,17199396917.0,5380.94,5557.93
Bitcoin,93759009855.0,16383813162.0,5311.16,5380.94
Bitcoin,93900276129.0,14990889922.0,5307.69,5311.16
Bitcoin,93210585887.0,16257796674.0,5280.35,5307.69
Bitcoin,93215173177.0,15343841014.0,5274.77,5280.35
Bitcoin,92156851199.0,14530488676.0,5218.96,5274.77
Bitcoin,91835875598.0,13646324290.0,5213.6,5218.96
Bitcoin,89148028192.0,13837248985.0,5039.88,5213.6
Bitcoin,90952758268.0,12373544681.0,5149.31,5039.88
Bitcoin,89473995794.0,12260233701.0,5072.99,5149.31
Bitcoin,89668931908.0,15595642634.0,5082.47,5072.99
Bitcoin,89079171480.0,19758274668.0,5047.79,5082.47
Bitcoin,93646653914.0,19407452727.0,5308.91,5047.79
Bitcoin,91255525158.0,15780870293.0,5172.18,5308.91
Bitcoin,92817357385.0,21960916923.0,5266.89,5172.18
Bitcoin,91102196906.0,22875598540.0,5176.98,5266.89
Bitcoin,88955701285.0,19652913084.0,5041.87,5176.98
Bitcoin,88332459638.0,20072621554.0,5014.96,5041.87
Bitcoin,86482892583.0,23773239681.0,4899.02,5014.96
Bitcoin,87673795384.0,27840300619.0,4955.83,4899.02
Bitcoin,86200568433.0,24241877355.0,4862.23,4955.83
Bitcoin,73066822742.0,12393581267.0,4146.32,4862.23
Bitcoin,72310769858.0,9729996888.0,4103.52,4146.32
Bitcoin,72305792937.0,13007834060.0,4103.86,4103.52
Bitcoin,72303023146.0,16340416942.0,4103.32,4103.86
Bitcoin,70961529493.0,15160882531.0,4028.39,4103.32
Bitcoin,71134892682.0,16215886403.0,4036.16,4028.39
Bitcoin,69368692535.0,19375985748.0,3938.66,4036.16
Bitcoin,69206266249.0,10661215003.0,3927.58,3938.66
Bitcoin,70330401860.0,9883972401.0,3993.39,3927.58
Bitcoin,70485598084.0,9206940725.0,4008.95,3993.39
Bitcoin,70227188529.0,9404569963.0,3989.16,4008.95
Bitcoin,70175421257.0,9845582434.0,3983.32,3989.16
Bitcoin,71208656537.0,9137227916.0,4045.57,3983.32
Bitcoin,70618508802.0,7503839511.0,4013.58,4045.57
Bitcoin,70152235369.0,7639543945.0,3986.71,4013.58
Bitcoin,70051219293.0,6533306537.0,3980.99,3986.71
Bitcoin,70497099778.0,8463266885.0,4007.71,3980.99
Bitcoin,69031558676.0,8157372615.0,3925.46,4007.71
Bitcoin,68177693410.0,8610482287.0,3876.7,3925.46
Bitcoin,67968370344.0,7240802847.0,3865.82,3876.7
Bitcoin,68203157396.0,8326845841.0,3876.48,3865.82
Bitcoin,67983966610.0,6459945402.0,3860.36,3876.48
Bitcoin,68962957216.0,8576340544.0,3923.56,3860.36
Bitcoin,69292799411.0,8968209822.0,3941.6,3923.56
Bitcoin,67914021946.0,9387592412.0,3861.88,3941.6
Bitcoin,68020879276.0,6098011810.0,3871.64,3861.88
Bitcoin,67888909504.0,8477459044.0,3860.51,3871.64
Bitcoin,67733767403.0,9088065055.0,3852.46,3860.51
Bitcoin,65238057882.0,3608196681.0,3712.81,3852.46
Bitcoin,66885712070.0,6749676087.0,3806.95,3712.81
Bitcoin,67101767699.0,3291046239.0,3819.65,3806.95
Bitcoin,67085713234.0,5524886886.0,3815.75,3819.65
Bitcoin,67016664287.0,7627783001.0,3815.61,3815.75
Bitcoin,67155912259.0,7731184276.0,3813.38,3815.61
Bitcoin,66890485485.0,2992667601.0,3809.21,3813.38
Bitcoin,67154603800.0,9049456994.0,3824.68,3809.21
Bitcoin,66108588220.0,11112465191.0,3742.87,3824.68
Bitcoin,72266544792.0,8493566415.0,4115.34,3742.87
Bitcoin,69748877117.0,5999302846.0,3973.64,4115.34
Bitcoin,69059468753.0,6838246918.0,3934.81,3973.64
Bitcoin,69790459106.0,6377580055.0,3976.81,3934.81
Bitcoin,68719418872.0,5969708630.0,3915.01,3976.81
Bitcoin,68147457623.0,9588927259.0,3886.52,3915.01
Bitcoin,64383522064.0,4945386865.0,3665.08,3886.52
Bitcoin,63547140519.0,4019925055.0,3622.59,3665.08
Bitcoin,63165603232.0,4506367417.0,3601.23,3622.59
Bitcoin,62991824524.0,11971659893.0,3589.66,3601.23
Bitcoin,63267872021.0,5635612273.0,3610.06,3589.66
Bitcoin,63712841387.0,5532706262.0,3633.97,3610.06
Bitcoin,63670312531.0,5446022476.0,3631.44,3633.97
Bitcoin,64439836442.0,5081021130.0,3675.69,3631.44
Bitcoin,64286029202.0,4883557857.0,3667.41,3675.69
Bitcoin,64226481382.0,6293135761.0,3664.28,3667.41
Bitcoin,59482397753.0,3297274818.0,3394.01,3664.28
Bitcoin,59682137962.0,4211212356.0,3405.84,3394.01
Bitcoin,60825168549.0,3653777872.0,3469.89,3405.84
Bitcoin,60723961266.0,4454914649.0,3464.0,3469.89
Bitcoin,60524138032.0,2375918195.0,3454.03,3464.0
Bitcoin,61071179758.0,3310421844.0,3486.58,3454.03
Bitcoin,60678990333.0,3765731026.0,3464.49,3486.58
Bitcoin,60101226569.0,4330022381.0,3431.94,3464.49
Bitcoin,60555372964.0,4973814467.0,3457.88,3431.94
Bitcoin,59768195291.0,4865613085.0,3413.38,3457.88
Bitcoin,60087154448.0,3445780458.0,3432.22,3413.38
Bitcoin,62192208388.0,2882787007.0,3553.12,3432.22
Bitcoin,62374968461.0,2548165746.0,3563.61,3553.12
Bitcoin,62386316357.0,2582590473.0,3564.82,3563.61
Bitcoin,62397665388.0,2514079888.0,3565.64,3564.82
Bitcoin,62216525710.0,2663764215.0,3555.7,3565.64
Bitcoin,62482350134.0,2718371972.0,3571.27,3555.7
Bitcoin,61784404483.0,2561594565.0,3531.0,3571.27
Bitcoin,61969431897.0,2940644469.0,3539.17,3531.0
Bitcoin,64269861568.0,2766880413.0,3674.59,3539.17
Bitcoin,62898826372.0,2649449860.0,3597.79,3674.59
Bitcoin,63320099663.0,3049367561.0,3620.98,3597.79
Bitcoin,62969304894.0,2753646524.0,3597.65,3620.98
Bitcoin,62348810149.0,2953789408.0,3567.8,3597.65
Bitcoin,63758350561.0,3101461658.0,3648.05,3567.8
Bitcoin,61050348902.0,2675674830.0,3495.83,3648.05
Bitcoin,62924488426.0,2456062890.0,3598.44,3495.83
Bitcoin,63121578244.0,3263342033.0,3632.85,3598.44
Bitcoin,63326376681.0,4144535970.0,3623.85,3632.85
Bitcoin,69609283899.0,3230523441.0,3982.23,3623.85
Bitcoin,69418693910.0,3482430798.0,3973.59,3982.23
Bitcoin,69602133074.0,3360163853.0,3989.67,3973.59
Bitcoin,70084169300.0,3435733236.0,4013.52,3989.67
Bitcoin,66070973627.0,2763831884.0,3787.31,4013.52
Bitcoin,66650769533.0,2950054796.0,3815.27,3787.31
Bitcoin,65922288583.0,2261199755.0,3776.53,3815.27
Bitcoin,67643304990.0,3263469039.0,3872.17,3776.53
Bitcoin,66188448932.0,2689877851.0,3794.26,3872.17
Bitcoin,64422635600.0,2991427568.0,3692.53,3794.26
Bitcoin,66494185031.0,3109685385.0,3809.73,3692.53
Bitcoin,66838758054.0,3031003209.0,3778.19,3809.73
Bitcoin,67263083067.0,3561935969.0,3854.42,3778.19
Bitcoin,62808667854.0,3386167814.0,3587.7,3854.42
Bitcoin,65972460015.0,3568561116.0,3781.61,3587.7
Bitcoin,65350104373.0,4189084247.0,3759.18,3781.61
Bitcoin,70266326465.0,5022191528.0,4021.99,3759.18
Bitcoin,68680118909.0,3514437243.0,3941.62,4021.99
Bitcoin,68846085704.0,3568245608.0,3960.57,3941.62
Bitcoin,67118181897.0,4813606169.0,3846.23,3960.57
Bitcoin,70578857837.0,6126325233.0,4065.1,3846.23
Bitcoin,64363548271.0,4721562504.0,3687.75,4065.1
Bitcoin,63720433230.0,3898845062.0,3655.78,3687.75
Bitcoin,61143447505.0,3421249875.0,3506.22,3655.78
Bitcoin,56050483690.0,1972663570.0,3217.05,3506.22
Bitcoin,56171263934.0,2103029920.0,3221.98,3217.05
Bitcoin,55998515509.0,2663819605.0,3216.63,3221.98
Bitcoin,57318285688.0,2620531733.0,3294.64,3216.63
Bitcoin,59878323500.0,2552041790.0,3438.1,3294.64
Bitcoin,58852767064.0,2720740077.0,3378.81,3438.1
Bitcoin,59805353929.0,2614506143.0,3433.81,3378.81
Bitcoin,61832986280.0,2938443354.0,3550.55,3433.81
Bitcoin,59526617774.0,3430203804.0,3424.71,3550.55
Bitcoin,59348913270.0,5243194484.0,3408.52,3424.71
Bitcoin,60357918912.0,3672494312.0,3466.76,3408.52
Bitcoin,65355774058.0,3020004368.0,3751.69,3466.76
Bitcoin,68592152288.0,3255899965.0,3943.69,3751.69
Bitcoin,67489136960.0,3128854933.0,3878.84,3943.69
Bitcoin,71784475616.0,3242289556.0,4124.59,3878.84
Bitcoin,73075855208.0,3183894471.0,4189.57,4124.59
Bitcoin,69715049461.0,4007783473.0,4009.69,4189.57
Bitcoin,74400715840.0,4313265392.0,4279.48,4009.69
Bitcoin,74381953561.0,4973628808.0,4267.24,4279.48
Bitcoin,66811830848.0,4050028039.0,3832.92,4267.24
Bitcoin,66796155269.0,4652103084.0,3811.92,3832.92
Bitcoin,70327984591.0,5226773378.0,4039.84,3811.92
Bitcoin,67756132282.0,3115187178.0,3895.84,4039.84
Bitcoin,76120308176.0,3520222576.0,4376.9,3895.84
Bitcoin,75518575145.0,3055231903.0,4307.39,4376.9
Bitcoin,80360705527.0,4321511764.0,4613.45,4307.39
Bitcoin,76601948314.0,6314969584.0,4450.71,4613.45
Bitcoin,85228342224.0,6126269575.0,4889.2,4450.71
Bitcoin,98118875508.0,2422604401.0,5638.86,4889.2
Bitcoin,97299989131.0,2525819291.0,5599.19,5638.86
Bitcoin,97344067024.0,3236633357.0,5609.96,5599.19
Bitcoin,98829079081.0,4981978553.0,5686.54,5609.96
Bitcoin,100585460320.0,5690409837.0,5788.61,5686.54
Bitcoin,111126759495.0,2890964719.0,6394.29,5788.61
Bitcoin,111385885802.0,2651674691.0,6411.35,6394.29
Bitcoin,111773252087.0,2943678894.0,6434.28,6411.35
Bitcoin,111308110603.0,1672332108.0,6429.9,6434.28
Bitcoin,111440702128.0,2707057000.0,6413.78,6429.9
Bitcoin,112723294658.0,2402484611.0,6490.45,6413.78
Bitcoin,113943582818.0,3120683821.0,6574.8,6490.45
Bitcoin,112347500910.0,3408876944.0,6474.85,6574.8
Bitcoin,111383003826.0,3213571991.0,6415.44,6474.85
Bitcoin,110241536216.0,3198297932.0,6351.06,6415.44
Bitcoin,110888814024.0,2582446887.0,6388.19,6351.06
Bitcoin,111528929053.0,2675454291.0,6425.44,6388.19
Bitcoin,110896563655.0,2922702484.0,6379.97,6425.44
Bitcoin,110487418903.0,2042670545.0,6366.72,6379.97
Bitcoin,109890575608.0,1962209614.0,6331.78,6366.72
Bitcoin,109167179052.0,3631795693.0,6292.65,6331.78
Bitcoin,112422008134.0,2065446089.0,6481.32,6292.65
Bitcoin,111998326692.0,2383295891.0,6457.06,6481.32
Bitcoin,112200801079.0,2698016931.0,6468.83,6457.06
Bitcoin,112010056845.0,2618534041.0,6458.19,6468.83
Bitcoin,112363064964.0,2607022302.0,6481.44,6458.19
Bitcoin,112227883463.0,2784381147.0,6472.8,6481.44
Bitcoin,112905904007.0,2655159955.0,6512.59,6472.8
Bitcoin,113208108539.0,2127987153.0,6529.67,6512.59
Bitcoin,113214078425.0,2387105749.0,6532.68,6529.67
Bitcoin,112394945005.0,2652532022.0,6483.83,6532.68
Bitcoin,112970698851.0,2625598931.0,6517.51,6483.83
Bitcoin,114953321633.0,2820354466.0,6635.74,6517.51
Bitcoin,114960968518.0,2746546151.0,6635.13,6635.74
Bitcoin,115236573310.0,6217858944.0,6659.88,6635.13
Bitcoin,109624316973.0,1847113724.0,6328.55,6659.88
Bitcoin,109372673142.0,1851879465.0,6314.88,6328.55
Bitcoin,108845285497.0,2295615181.0,6285.59,6314.88
Bitcoin,108155761831.0,3581191343.0,6234.37,6285.59
Bitcoin,113987017102.0,2070407902.0,6582.46,6234.37
Bitcoin,114837789505.0,1741398467.0,6633.75,6582.46
Bitcoin,115167647222.0,2081626437.0,6653.09,6633.75
Bitcoin,113962679825.0,1499424737.0,6584.83,6653.09
Bitcoin,114021329402.0,1464404366.0,6589.12,6584.83
Bitcoin,114567814411.0,1840911130.0,6621.19,6589.12
Bitcoin,113846158430.0,2059404665.0,6578.7,6621.19
Bitcoin,112545036631.0,2247969611.0,6499.26,6578.7
Bitcoin,112814709079.0,2035903501.0,6524.61,6499.26
Bitcoin,114225251471.0,1893760873.0,6598.84,6524.61
Bitcoin,114617564008.0,1908960743.0,6626.04,6598.84
Bitcoin,114265552574.0,2294291064.0,6606.07,6626.04
Bitcoin,114768551691.0,3140320712.0,6634.77,6606.07
Bitcoin,115905890383.0,4690261095.0,6704.7,6634.77
Bitcoin,111760801181.0,3788299697.0,6462.8,6704.7
Bitcoin,111360852966.0,4580781824.0,6441.31,6462.8
Bitcoin,114024650850.0,4626497702.0,6596.19,6441.31
Bitcoin,116001860056.0,4322794079.0,6711.03,6596.19
Bitcoin,116607568774.0,5159534299.0,6747.03,6711.03
Bitcoin,116710823191.0,5931455400.0,6753.83,6747.03
Bitcoin,112172960507.0,5059042420.0,6491.89,6753.83
Bitcoin,110292032125.0,5380977505.0,6383.75,6491.89
Bitcoin,109629673485.0,4472798160.0,6347.07,6383.75
Bitcoin,107960190646.0,4600931272.0,6250.12,6347.07
Bitcoin,112373562207.0,4715407407.0,6506.25,6250.12
Bitcoin,112796085615.0,4295951324.0,6530.22,6506.25
Bitcoin,112334356298.0,5350596522.0,6500.01,6530.22
Bitcoin,112124461661.0,4987196752.0,6486.46,6500.01
Bitcoin,109298582014.0,5026516733.0,6330.57,6486.46
Bitcoin,108449181465.0,5001529025.0,6278.92,6330.57
Bitcoin,108846231385.0,4504626594.0,6308.14,6278.92
Bitcoin,108219061919.0,4174629548.0,6260.76,6308.14
Bitcoin,106668555554.0,3851077568.0,6181.19,6260.76
Bitcoin,110396118507.0,4422971842.0,6397.82,6181.19
Bitcoin,112034863191.0,6558109771.0,6498.28,6397.82
Bitcoin,116602093876.0,7036065651.0,6764.93,6498.28
Bitcoin,126949626756.0,5344233220.0,7359.46,6764.93
Bitcoin,125200923805.0,4511643010.0,7260.9,7359.46
Bitcoin,125994361369.0,6640164155.0,7305.27,7260.9
Bitcoin,124380655386.0,6257915214.0,7211.27,7305.27
Bitcoin,121186316787.0,5959884321.0,7027.63,7211.27
Bitcoin,121103237786.0,6587864491.0,7024.15,7027.63
Bitcoin,121479639297.0,5976493149.0,7046.75,7024.15
Bitcoin,121992306938.0,6246602892.0,7075.98,7046.75
Bitcoin,118546009736.0,5444349729.0,6911.1,7075.98
Bitcoin,115406552891.0,5215045899.0,6728.29,6911.1
Bitcoin,116073397012.0,5280060348.0,6736.04,6728.29
Bitcoin,115177527172.0,6913767388.0,6684.38,6736.04
Bitcoin,112327439429.0,6096332849.0,6521.07,6684.38
Bitcoin,109149076720.0,6759411528.0,6336.66,6521.07
Bitcoin,111399689881.0,5658517103.0,6467.27,6336.66
Bitcoin,107511643841.0,5578292471.0,6242.88,6467.27
Bitcoin,111490970656.0,5160365103.0,6475.49,6242.88
Bitcoin,109889851531.0,5616965846.0,6382.06,6475.49
Bitcoin,113018605465.0,6206194159.0,6566.72,6382.06
Bitcoin,108578823549.0,5982589407.0,6309.39,6566.72
Bitcoin,107788817700.0,6619548180.0,6267.77,6309.39
Bitcoin,106911788927.0,7179484727.0,6212.23,6267.77
Bitcoin,108135868387.0,5381627198.0,6284.0,6212.23
Bitcoin,108716328041.0,5507023282.0,6318.41,6284.0
Bitcoin,106756980149.0,5708911347.0,6205.22,6318.41
Bitcoin,106079149844.0,6731245061.0,6166.59,6205.22
Bitcoin,112337822894.0,5843796067.0,6531.25,6166.59
Bitcoin,107652609456.0,6834119515.0,6259.53,6531.25
Bitcoin,115416628668.0,6729676124.0,6711.73,6259.53
Bitcoin,119089729729.0,6927841832.0,6926.12,6711.73
Bitcoin,120977961419.0,5989412029.0,7036.61,6926.12
Bitcoin,120489906899.0,5952900998.0,7009.01,7036.61
Bitcoin,127395242324.0,5580835718.0,7411.67,7009.01
Bitcoin,129596337580.0,6834800615.0,7540.63,7411.67
Bitcoin,130813483342.0,11591125727.0,7612.3,7540.63
Bitcoin,132963528816.0,4675498855.0,7738.25,7612.3
Bitcoin,140640772124.0,3497813385.0,8185.92,7738.25
Bitcoin,140827378169.0,2598593362.0,8197.59,8185.92
Bitcoin,140716208460.0,3659115451.0,8192.14,8197.59
Bitcoin,139897416706.0,3624913498.0,8145.33,8192.14
Bitcoin,136166569453.0,3429994450.0,7929.08,8145.33
Bitcoin,139850429189.0,4086880124.0,8144.55,7929.08
Bitcoin,144602365043.0,5592076818.0,8422.37,8144.55
Bitcoin,132270404905.0,6202101798.0,7705.0,8422.37
Bitcoin,126948286633.0,5717881946.0,7395.87,7705.0
Bitcoin,126644347499.0,2892881147.0,7379.14,7395.87
Bitcoin,125820597539.0,3727831731.0,7331.87,7379.14
Bitcoin,127709804700.0,4107857511.0,7442.8,7331.87
Bitcoin,125840376647.0,4843025305.0,7334.77,7442.8
Bitcoin,125285895739.0,6194130741.0,7303.37,7334.77
Bitcoin,115637208433.0,4559363479.0,6741.69,7303.37
Bitcoin,108903950780.0,2857367440.0,6349.7,6741.69
Bitcoin,107117271574.0,3709146623.0,6246.14,6349.7
Bitcoin,107145717585.0,3951261053.0,6248.4,6246.14
Bitcoin,106829387990.0,3534743492.0,6230.59,6248.4
Bitcoin,109263693477.0,3969169304.0,6373.23,6230.59
Bitcoin,108055463517.0,4358427108.0,6303.38,6373.23
Bitcoin,113955190215.0,5246420831.0,6648.26,6303.38
Bitcoin,114841688928.0,5015170530.0,6700.64,6648.26
Bitcoin,115842716194.0,6047929423.0,6759.84,6700.64
Bitcoin,113147533992.0,4742128038.0,6603.29,6759.84
Bitcoin,112011029363.0,3315114738.0,6537.74,6603.29
Bitcoin,112427869580.0,3111969366.0,6562.72,6537.74
Bitcoin,111301577387.0,3013786719.0,6497.61,6562.72
Bitcoin,112969688595.0,3392521918.0,6595.55,6497.61
Bitcoin,108116702995.0,2601785822.0,6312.88,6595.55
Bitcoin,109023438456.0,2086842502.0,6366.5,6312.88
Bitcoin,105857391287.0,2341618860.0,6182.26,6366.5
Bitcoin,100670773792.0,1928320709.0,5879.99,6182.26
Bitcoin,104717160923.0,2057221708.0,6117.04,5879.99
Bitcoin,103900589096.0,3248018160.0,6069.87,6117.04
Bitcoin,106832748620.0,4326984848.0,6241.85,6069.87
Bitcoin,105415073017.0,2452039492.0,6159.71,6241.85
Bitcoin,105568325741.0,1635692583.0,6169.44,6159.71
Bitcoin,104172397755.0,2932411240.0,6088.58,6169.44
Bitcoin,114463912846.0,1400178396.0,6690.83,6088.58
Bitcoin,114852494306.0,1626421446.0,6714.38,6690.83
Bitcoin,114742187734.0,1649449915.0,6708.68,6714.38
Bitcoin,114196505243.0,1750367371.0,6677.53,6708.68
Bitcoin,109759607021.0,1120785833.0,6418.85,6677.53
Bitcoin,110772203148.0,1306649276.0,6478.82,6418.85
Bitcoin,109527730085.0,1740752642.0,6406.81,6478.82
Bitcoin,113582443266.0,2354179149.0,6644.72,6406.81
Bitcoin,108260201574.0,2571112868.0,6334.1,6644.72
Bitcoin,112482862605.0,2060764063.0,6581.83,6334.1
Bitcoin,117568067797.0,1973448736.0,6880.13,6581.83
Bitcoin,115631864818.0,2788497501.0,6767.5,6880.13
Bitcoin,126683533783.0,1102262799.0,7415.0,6767.5
Bitcoin,129167113171.0,1362045102.0,7561.17,7415.0
Bitcoin,130052073723.0,1459894514.0,7613.78,7561.17
Bitcoin,129898428226.0,1562705992.0,7605.58,7613.78
Bitcoin,129259980382.0,1754013550.0,7569.01,7605.58
Bitcoin,127444424301.0,1643488925.0,7463.65,7569.01
Bitcoin,130436135449.0,1432775394.0,7639.88,7463.65
Bitcoin,129185013358.0,1531230054.0,7567.51,7639.88
Bitcoin,127797556818.0,1637953743.0,7487.08,7567.51
Bitcoin,127322669333.0,1714862985.0,7460.17,7487.08
Bitcoin,125953862790.0,1772428208.0,7380.85,7460.17
Bitcoin,127138205822.0,2224251684.0,7451.23,7380.85
Bitcoin,121322210033.0,1770692328.0,7111.07,7451.23
Bitcoin,124985768474.0,1247227035.0,7326.64,7111.07
Bitcoin,125008468874.0,1289488237.0,7328.87,7326.64
Bitcoin,127435061536.0,1959178260.0,7472.02,7328.87
Bitcoin,128977752305.0,2602938657.0,7563.44,7472.02
Bitcoin,128842835524.0,2777184893.0,7556.32,7563.44
Bitcoin,136550347059.0,1895031387.0,8009.3,7556.32
Bitcoin,142427831413.0,1711697912.0,8355.0,8009.3
Bitcoin,143916527618.0,1660868681.0,8443.26,8355.0
Bitcoin,139424471287.0,1672351903.0,8180.63,8443.26
Bitcoin,139787112156.0,2127912775.0,8202.83,8180.63
Bitcoin,137271416445.0,2173653717.0,8056.05,8202.83
Bitcoin,142149224754.0,2772906142.0,8343.13,8056.05
Bitcoin,144348790080.0,2586241490.0,8473.35,8343.13
Bitcoin,148142733212.0,3143239504.0,8696.97,8473.35
Bitcoin,147906738510.0,2283320840.0,8683.99,8696.97
Bitcoin,144426929746.0,2995955137.0,8480.58,8683.99
Bitcoin,143131877389.0,3726075355.0,8405.56,8480.58
Bitcoin,152728483796.0,2359598426.0,8969.94,8405.56
Bitcoin,157460887034.0,2363841215.0,9248.96,8969.94
Bitcoin,155749835750.0,2455200522.0,9149.52,9248.96
Bitcoin,158435513590.0,2767085706.0,9308.27,9149.52
Bitcoin,163109111221.0,2626417557.0,9583.87,9308.27
Bitcoin,166195961946.0,2617990804.0,9766.24,9583.87
Bitcoin,163935762594.0,2695999384.0,9634.54,9766.24
Bitcoin,162498830620.0,1228125378.0,9551.14,9634.54
Bitcoin,155192629946.0,2179558786.0,9122.65,9551.14
Bitcoin,153504488649.0,2661071473.0,9024.39,9122.65
Bitcoin,156443377473.0,2508704421.0,9198.19,9024.39
Bitcoin,158592809945.0,2827554754.0,9325.63,9198.19
Bitcoin,157282709009.0,3006508148.0,9249.66,9325.63
Bitcoin,152009053536.0,2839339949.0,8940.38,9249.66
Bitcoin,156779014055.0,3847600030.0,9221.87,8940.38
Bitcoin,150020058559.0,5523433548.0,8825.2,9221.87
Bitcoin,165155791738.0,4398198651.0,9716.49,8825.2
Bitcoin,150943914746.0,2205498227.0,8881.39,9716.49
Bitcoin,149017082314.0,2503340750.0,8769.01,8881.39
Bitcoin,150858701628.0,3214807963.0,8878.43,8769.01
Bitcoin,144401932889.0,2961030105.0,8499.45,8878.43
Bitcoin,140616565985.0,2422027692.0,8277.46,8499.45
Bitcoin,137539507140.0,2326968646.0,8097.42,8277.46
Bitcoin,133722872890.0,2491337660.0,7873.64,8097.42
Bitcoin,136379313439.0,2754142166.0,8031.0,7873.64
Bitcoin,140220533919.0,2350690711.0,8258.07,8031.0
Bitcoin,134086501771.0,2294693915.0,7897.72,8258.07
Bitcoin,133189892501.0,3910297535.0,7845.75,7897.72
Bitcoin,133015394396.0,4980342880.0,7836.4,7845.75
Bitcoin,117533696705.0,1586992258.0,6925.1,7836.4
Bitcoin,115885988821.0,1550558592.0,6829.32,6925.1
Bitcoin,115017783886.0,2437632634.0,6778.49,6829.32
Bitcoin,118505840499.0,1413593787.0,6984.81,6778.49
Bitcoin,116789559213.0,1856418406.0,6884.48,6984.81
Bitcoin,112436767361.0,1840465006.0,6628.75,6884.48
Bitcoin,116269847527.0,2568972346.0,6855.42,6628.75
Bitcoin,116084750821.0,2544238382.0,6845.32,6855.42
Bitcoin,126568883855.0,2762080503.0,7464.36,6845.32
Bitcoin,120044225924.0,2253363912.0,7080.42,7464.36
Bitcoin,115896903503.0,2649647152.0,6836.57,7080.42
Bitcoin,118234055447.0,2565052340.0,6975.28,6836.57
Bitcoin,116900853303.0,4264255595.0,6897.27,6975.28
Bitcoin,120777974800.0,3680239216.0,7126.9,6897.27
Bitcoin,134386559682.0,2033730317.0,7930.78,7126.9
Bitcoin,132779843611.0,2653185409.0,7836.76,7930.78
Bitcoin,138684803359.0,2972024163.0,8186.2,7836.76
Bitcoin,143623891714.0,2066020545.0,8478.64,8186.2
Bitcoin,146022681303.0,2444371384.0,8621.15,8478.64
Bitcoin,149451318666.0,2877067842.0,8824.59,8621.15
Bitcoin,147943048662.0,2931676660.0,8736.39,8824.59
Bitcoin,151888445786.0,3081152046.0,8970.32,8736.39
Bitcoin,151135311240.0,3554700592.0,8926.82,8970.32
Bitcoin,146274523240.0,4276409100.0,8640.52,8926.82
Bitcoin,139102798581.0,4330642348.0,8217.84,8640.52
Bitcoin,136472702737.0,2591898944.0,8063.41,8217.84
Bitcoin,144184737078.0,3070872383.0,8520.01,8063.41
Bitcoin,141449655896.0,4571407140.0,8359.37,8520.01
Bitcoin,140553335048.0,4020163253.0,8307.22,8359.37
Bitcoin,155921695042.0,3628990704.0,9216.53,8307.22
Bitcoin,156177221216.0,4019736167.0,9232.71,9216.53
Bitcoin,160888688653.0,3876612722.0,9512.46,9232.71
Bitcoin,150359761908.0,3260891796.0,8890.87,9512.46
Bitcoin,156862284243.0,5476476289.0,9276.34,8890.87
Bitcoin,159289105130.0,4028135944.0,9420.85,9276.34
Bitcoin,169056252058.0,4896773758.0,9999.68,9420.85
Bitcoin,181342656441.0,3618749299.0,10727.72,9999.68
Bitcoin,194821583687.0,2693945511.0,11526.42,10727.72
Bitcoin,190747933123.0,2580256309.0,11286.68,11526.42
Bitcoin,191899353575.0,3019436740.0,11356.04,11286.68
Bitcoin,187514886761.0,3031487197.0,11098.08,11356.04
Bitcoin,183463718171.0,2892166041.0,10859.55,11098.08
Bitcoin,174778709348.0,3182259829.0,10346.66,10859.55
Bitcoin,180884108725.0,3398119467.0,10709.39,10346.66
Bitcoin,174886939893.0,3646748812.0,10355.58,10709.39
Bitcoin,163790896886.0,2743650278.0,9699.52,10355.58
Bitcoin,164497574061.0,3465387502.0,9742.63,9699.52
Bitcoin,173922837770.0,4009462976.0,10301.88,9742.63
Bitcoin,169362253983.0,4626064156.0,10032.86,10301.88
Bitcoin,168362084194.0,4574800113.0,9973.59,10032.86
Bitcoin,194121879194.0,4225354045.0,11502.38,9973.59
