date,count,percent_change,asset,source,created_ts
2016-02-26,30726.0,0.06861892672069003,BTC,Twitter,2021-12-01 12:44:56.037479
2016-02-27,24902.0,-0.18954631256915966,BTC,Twitter,2021-12-01 12:44:56.037479
2016-02-28,28161.0,0.13087302224720898,BTC,Twitter,2021-12-01 12:44:56.037479
2016-02-29,28270.0,0.0038706011860374367,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-01,25668.0,-0.092041032897064,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-02,27957.0,0.08917718560074794,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-03,31442.0,0.12465572128626112,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-04,30294.0,-0.036511672285478025,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-05,28045.0,-0.07423912325873105,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-06,24747.0,-0.11759671955785345,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-07,29486.0,0.19149795934860792,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-08,27850.0,-0.0554839584887743,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-09,28142.0,0.01048473967684016,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-10,30719.0,0.09157131689290021,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-11,29704.0,-0.0330414401510466,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-12,28068.0,-0.05507675733907891,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-13,28299.0,0.008230012825994004,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-14,28751.0,0.015972295840842365,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-15,30661.0,0.06643247191402035,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-16,33113.0,0.0799712990443886,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-17,30033.0,-0.09301482801316707,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-18,25976.0,-0.13508474011920224,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-19,27011.0,0.039844471820141614,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-20,22064.0,-0.18314760653067264,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-21,25353.0,0.14906635242929656,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-22,25184.0,-0.006665877805387965,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-23,23845.0,-0.05316867852604823,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-24,22710.0,-0.047599077374711696,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-25,22593.0,-0.0051519154557463365,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-26,20187.0,-0.10649316159872524,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-27,19044.0,-0.056620597414177465,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-28,23045.0,0.21009241755933616,BTC,Twitter,2021-12-01 12:44:56.037479
2016-03-29,31699.0,0.3755261444998914,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-01,24472.0,,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-02,21507.0,-0.12115887544949333,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-03,21378.0,-0.005998047147440344,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-04,24516.0,0.14678641594162234,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-05,26914.0,0.09781367270354058,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-06,23270.0,-0.1353942186222784,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-07,23407.0,0.005887408680704809,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-08,24554.0,0.04900243516896663,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-09,19399.0,-0.20994542640710268,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-10,19193.0,-0.01061910407752975,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-11,23919.0,0.24623560673162093,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-12,23252.0,-0.027885781178142888,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-13,23243.0,-0.0003870634784104432,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-14,24938.0,0.07292518177515817,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-15,27593.0,0.10646403079637512,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-16,20857.0,-0.24411988547820096,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-17,19395.0,-0.07009637052308582,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-18,21989.0,0.13374581077597325,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-19,22642.0,0.029696666515075743,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-20,22973.0,0.014618849924918242,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-21,23282.0,0.013450572411091377,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-22,24241.0,0.041190619362597714,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-23,25236.0,0.04104616146198592,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-24,30727.0,0.21758598827072428,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-25,28861.0,-0.060728349659908254,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-26,26206.0,-0.09199265444717786,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-27,28009.0,0.06880103793024506,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-28,26142.0,-0.0666571459173837,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-29,26067.0,-0.0028689465228368682,BTC,Twitter,2021-12-01 12:44:56.037479
2016-04-30,22785.0,-0.12590631833352517,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-01,22113.0,-0.029493087557603714,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-02,44092.0,0.9939402161624384,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-03,34902.0,-0.20842783271341736,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-04,28567.0,-0.18150822302446856,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-05,27508.0,-0.03707074596562465,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-06,24738.0,-0.10069797876981246,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-07,21334.0,-0.13760206969035493,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-08,20478.0,-0.04012374613293335,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-09,23092.0,0.12764918449067286,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-10,23402.0,0.013424562619088753,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-11,21597.0,-0.07713015981540039,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-12,22343.0,0.034541834514052905,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-13,23638.0,0.05795998746811071,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-14,19355.0,-0.18119130214062107,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-15,19527.0,0.008886592611728306,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-16,21419.0,0.09689148358682842,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-17,21242.0,-0.008263691115364846,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-18,21130.0,-0.00527257320402974,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-19,21055.0,-0.0035494557501183355,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-20,21015.0,-0.0018997862740441906,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-21,18208.0,-0.1335712586247918,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-22,20846.0,0.1448813708260106,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-23,25025.0,0.20047011417058425,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-24,25558.0,0.021298701298701372,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-25,25514.0,-0.0017215744580952874,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-26,25096.0,-0.01638316218546676,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-27,22418.0,-0.10671023270640745,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-28,20785.0,-0.07284325095905075,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-29,21179.0,0.018955977868655216,BTC,Twitter,2021-12-01 12:44:56.037479
2016-05-30,23116.0,0.0914585202323055,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-01,24322.0,,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-02,25664.0,0.05517638352109211,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-03,25989.0,0.012663653366583594,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-04,22507.0,-0.1339797606679749,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-05,24256.0,0.0777091571511086,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-06,25168.0,0.03759894459102897,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-07,25479.0,0.012356961220597595,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-08,25213.0,-0.010439970171513768,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-09,23455.0,-0.06972593503351443,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-10,23436.0,-0.0008100618205073573,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-11,20546.0,-0.12331455879842979,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-12,25917.0,0.2614134138031734,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-13,27242.0,0.05112474437627812,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-14,23970.0,-0.12010865575214746,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-15,24561.0,0.024655819774718424,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-16,26795.0,0.09095720858271239,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-17,26724.0,-0.002649748087329762,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-18,20862.0,-0.21935339021104627,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-19,20799.0,-0.0030198446937014234,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-20,27198.0,0.3076590220683686,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-21,27064.0,-0.0049268328553569996,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-22,25119.0,-0.07186668637304172,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-23,24183.0,-0.037262629881762765,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-24,26403.0,0.0918000248108175,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-25,20205.0,-0.23474605158504713,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-26,20500.0,0.014600346448898849,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-27,23913.0,0.1664878048780487,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-28,23816.0,-0.004056371011583626,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-29,23872.0,0.0023513604299629787,BTC,Twitter,2021-12-01 12:44:56.037479
2016-06-30,23132.0,-0.030998659517426308,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-01,23027.0,-0.00453916652256614,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-02,23595.0,0.02466669561818735,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-03,20287.0,-0.14019919474464926,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-04,21181.0,0.044067629516439055,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-05,22046.0,0.04083848732354478,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-06,23770.0,0.07820012700716683,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-07,23909.0,0.005847707193942009,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-08,23469.0,-0.018403111798904193,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-09,25041.0,0.06698197622395496,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-10,20364.0,-0.18677369114651976,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-11,22699.0,0.1146631310155175,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-12,22223.0,-0.020970086787964193,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-13,22998.0,0.034873779417720296,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-14,21544.0,-0.0632228889468649,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-15,20434.0,-0.05152246565168961,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-16,18987.0,-0.0708133502985221,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-17,19456.0,0.02470111128666974,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-18,21330.0,0.09631990131578938,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-19,23226.0,0.0888888888888888,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-20,22621.0,-0.02604839404116077,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-21,20837.0,-0.07886477167233985,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-22,20712.0,-0.005998944185823252,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-23,18351.0,-0.1139918887601391,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-24,18766.0,0.022614571413001938,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-25,22664.0,0.20771608227645744,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-26,23499.0,0.03684256971408395,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-27,21902.0,-0.06796033873781859,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-28,23727.0,0.08332572367820301,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-29,20354.0,-0.14215872213090575,BTC,Twitter,2021-12-01 12:44:56.037479
2016-07-30,17310.0,-0.1495529134322492,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-01,22021.0,,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-02,27947.0,0.2691067617274421,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-03,33437.0,0.19644326761369735,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-04,25150.0,-0.24783922002572,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-05,25115.0,-0.001391650099403563,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-06,20484.0,-0.18439179773044,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-07,20769.0,0.013913298183948486,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-08,24232.0,0.16673888969136685,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-09,24435.0,0.008377352261472515,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-10,30224.0,0.2369142623286269,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-11,23497.0,-0.22257146638433034,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-12,25008.0,0.06430608162744189,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-13,21026.0,-0.15922904670505433,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-14,24566.0,0.16836297916864829,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-15,25180.0,0.02499389399983709,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-16,23549.0,-0.06477362986497215,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-17,22643.0,-0.03847297125143323,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-18,20849.0,-0.07922978403921743,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-19,18562.0,-0.109693510480119,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-20,14687.0,-0.2087598319146644,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-21,14412.0,-0.01872404166950359,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-22,18821.0,0.30592561754093817,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-23,18812.0,-0.0004781892566814161,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-24,19302.0,0.026047203912396233,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-25,20127.0,0.04274168479950258,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-26,19606.0,-0.025885626273165374,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-27,15956.0,-0.18616749974497604,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-28,17112.0,0.07244923539734272,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-29,22110.0,0.29207573632538564,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-30,18322.0,-0.17132519222071463,BTC,Twitter,2021-12-01 12:44:56.037479
2016-08-31,17456.0,-0.04726558236000433,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-01,18373.0,0.05253208065994497,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-02,20605.0,0.12148261035214714,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-03,16664.0,-0.19126425624848342,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-04,16972.0,0.018482957273163736,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-05,23183.0,0.36595569172755127,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-06,35065.0,0.5125307337273002,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-07,23060.0,-0.34236418080707254,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-08,19731.0,-0.14436253252385078,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-09,19091.0,-0.03243626780193609,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-10,18701.0,-0.020428474150123055,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-11,16124.0,-0.13780011764076783,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-12,18821.0,0.16726618705035978,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-13,20868.0,0.10876148982519518,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-14,20554.0,-0.015046961855472496,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-15,21820.0,0.06159385034543163,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-16,20588.0,-0.056461961503208036,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-17,17201.0,-0.16451330872352832,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-18,13717.0,-0.20254636358351263,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-19,13913.0,0.014288838667346981,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-20,26427.0,0.8994465607705024,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-21,18606.0,-0.29594732659779766,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-22,18260.0,-0.018596151778995984,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-23,19726.0,0.08028477546549828,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-24,17748.0,-0.10027375038020891,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-25,17984.0,0.01329727293216143,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-26,20210.0,0.123776690391459,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-27,20912.0,0.0347352795645719,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-28,19750.0,-0.05556618209640396,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-29,21230.0,0.07493670886075954,BTC,Twitter,2021-12-01 12:44:56.037479
2016-09-30,17676.0,-0.16740461610927937,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-01,17285.0,-0.02212038922833215,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-02,16869.0,-0.0240671102111657,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-03,22770.0,0.3498132669393563,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-04,20191.0,-0.1132630654369785,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-05,19102.0,-0.053934921499678046,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-06,19174.0,0.003769238823159826,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-07,21247.0,0.10811515594033594,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-08,18265.0,-0.1403492257730503,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-09,17597.0,-0.036572679989050116,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-10,19079.0,0.08421890094902551,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-11,20605.0,0.07998322763247545,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-12,19254.0,-0.06556661004610531,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-13,17289.0,-0.10205671548769091,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-14,17479.0,0.010989646596101466,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-15,20593.0,0.17815664511699758,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-16,18498.0,-0.10173359879570731,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-17,18689.0,0.010325440588171642,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-18,17940.0,-0.04007705067151801,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-19,20522.0,0.1439241917502787,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-20,17281.0,-0.15792807718545954,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-21,15145.0,-0.12360395810427638,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-22,13770.0,-0.09078903928689341,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-23,14832.0,0.0771241830065359,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-24,18801.0,0.26759708737864085,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-25,15756.0,-0.1619594702409446,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-26,17995.0,0.14210459507489204,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-27,19247.0,0.06957488191164218,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-28,19798.0,0.028627838104639647,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-29,18463.0,-0.06743105364178203,BTC,Twitter,2021-12-01 12:44:56.037479
2016-10-30,19812.0,0.07306504901695288,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-01,21499.0,,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-02,20959.0,-0.02511744732313126,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-03,20253.0,-0.033684813206736997,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-04,18517.0,-0.08571569644003363,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-05,17653.0,-0.04665982610574071,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-06,20121.0,0.13980626522404127,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-07,22734.0,0.12986432085880417,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-08,22954.0,0.009677135567871975,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-09,24370.0,0.06168859458046527,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-10,20972.0,-0.13943372999589665,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-11,19923.0,-0.050019073049780705,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-12,17540.0,-0.11961050042664256,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-13,19573.0,0.11590649942987463,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-14,22700.0,0.15976089511061153,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-15,23129.0,0.01889867841409698,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-16,23016.0,-0.004885641402568197,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-17,22943.0,-0.0031717066388599058,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-18,22105.0,-0.03652530183498237,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-19,20995.0,-0.05021488351051795,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-20,17894.0,-0.14770183376994528,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-21,22770.0,0.2724935732647815,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-22,22500.0,-0.011857707509881465,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-23,21827.0,-0.02991111111111111,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-24,21061.0,-0.03509414944793143,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-25,20433.0,-0.0298181472864536,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-26,19734.0,-0.03420936720011747,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-27,19864.0,0.006587615283267567,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-28,22289.0,0.12208014498590414,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-29,21602.0,-0.030822378751850676,BTC,Twitter,2021-12-01 12:44:56.037479
2016-11-30,21457.0,-0.006712341449865766,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-01,21117.0,-0.015845644777927936,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-02,20335.0,-0.03703177534687696,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-03,16186.0,-0.2040324563560364,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-04,16345.0,0.009823304089954243,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-05,18558.0,0.13539308657081683,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-06,20236.0,0.09041922620972098,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-07,21592.0,0.06700929037359171,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-08,21302.0,-0.013430900333456841,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-09,19749.0,-0.07290395268049943,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-10,18331.0,-0.0718011038533597,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-11,16070.0,-0.12334297092357205,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-12,18775.0,0.16832607342874928,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-13,20749.0,0.10513981358189084,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-14,21101.0,0.0169646729962889,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-15,19341.0,-0.08340836927159845,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-16,19242.0,-0.005118659841786832,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-17,18364.0,-0.04562935245816446,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-18,18930.0,0.030821171857982943,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-19,25718.0,0.35858425779186476,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-20,22945.0,-0.1078233144101407,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-21,25531.0,0.11270429287426453,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-22,27288.0,0.06881829932239247,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-23,29448.0,0.079155672823219,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-24,22045.0,-0.2513922847052431,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-25,17925.0,-0.18689045134951232,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-26,19894.0,0.10984658298465821,BTC,Twitter,2021-12-01 12:44:56.037479
2016-12-27,22525.0,0.13225092992862164,BTC,Twitter,2021-12-01 12:44:56.037479
